Stilling id,Registrert dato,Yrke grovgruppe,Setning,Kategori,,Notater
9596318,2017-06-16,Butikk- og salgsarbeid,Her vil du vil få moglegheit til å påverke eigen karriere og utvikling,0,,
9596318,2017-06-16,Butikk- og salgsarbeid,Me har behov for fleire medarbeidarar i vår salsavdeling og søker salssjef key account internasjonale marked,1,,
9596318,2017-06-16,Butikk- og salgsarbeid,Ansvar for sal i bestemte geografiske marked inklusiv budsjett,1,,
9596318,2017-06-16,Butikk- og salgsarbeid,Ansvar for tildelt kundeportefølje,1,,
9596318,2017-06-16,Butikk- og salgsarbeid,Planlegge og gjennomføre salsfremmande tiltak,1,,
9596318,2017-06-16,Butikk- og salgsarbeid,Følge opp og gjennomføre forhandlingar med våre kundar,1,,
9596318,2017-06-16,Butikk- og salgsarbeid,Gjennomføre sal og bygge relasjonar mot kundar,1,,
9596318,2017-06-16,Butikk- og salgsarbeid,Vere med å bidra til eit framtidsretta salsteam,1,,
9596318,2017-06-16,Butikk- og salgsarbeid,Pådrivar for digitalisering av tenester,1,,
9596318,2017-06-16,Butikk- og salgsarbeid,Fylgje opp og vidareutvikle interne rutinar for salsavdelinga,1,,
9596318,2017-06-16,Butikk- og salgsarbeid,Høgre utdanning og eller relevant erfaring innan sal marknadsføring reiseliv,3,,
9596318,2017-06-16,Butikk- og salgsarbeid,God økonomisk forståing og erfaring med budsjettering og rekneskap,3,,
9596318,2017-06-16,Butikk- og salgsarbeid,Erfaring frå BB sal og teambygging,3,,
9596318,2017-06-16,Butikk- og salgsarbeid,Erfaring frå forhandlingar med kundar,3,,
9596318,2017-06-16,Butikk- og salgsarbeid,Gode språkkunnskapar og framstillingsevne både skriftleg og munnleg,3,,
9596318,2017-06-16,Butikk- og salgsarbeid,Norsk engelsk og eventuelt andre framandspråk,3,,
9596318,2017-06-16,Butikk- og salgsarbeid,Kunne jobbe nøyaktig strukturert og målretta,2,,
9596318,2017-06-16,Butikk- og salgsarbeid,Gode språkkunnskapar munnleg og skriftleg både engelsk og norsk ev andre framandspråk,3,,
9596318,2017-06-16,Butikk- og salgsarbeid,og samarbeidsevner flink til å opne dører og oppnå kontakt med kundar,2,,
9596318,2017-06-16,Butikk- og salgsarbeid,Stor arbeidskapasitet og gjennomføringsevne,2,,
9596318,2017-06-16,Butikk- og salgsarbeid,kunnskapar spesielt i Excel,3,,
9596318,2017-06-16,Butikk- og salgsarbeid,Løn etter avtale,0,,
9596318,2017-06-16,Butikk- og salgsarbeid,øvrige arbeidsvilkår i samsvar med Flåm AS sine retningslinjer,0,,
9596318,2017-06-16,Butikk- og salgsarbeid,Søknadsfrist juni,0,,
9596318,2017-06-16,Butikk- og salgsarbeid,For spørsmål kring stillinga ta kontakt med,0,,
9596318,2017-06-16,Butikk- og salgsarbeid,leiar sal BB,0,,
9617197,2017-08-09,Reiseliv og transport,Dette er en kombinert stilling som sjåfør og renholdsmedarbeider,1,,
9617197,2017-08-09,Reiseliv og transport,Arbeidet består i utkjøring av konditorvarer utstyr fra produksjonsenhet i Tollbugata til våre utsalgssteder og eksterne kunder i Oslo,1,,
9617197,2017-08-09,Reiseliv og transport,Arbeidstiden er vanligvis fra kl,0,,
9617197,2017-08-09,Reiseliv og transport,lørdag noen justeringer må påregnes,0,,
9617197,2017-08-09,Reiseliv og transport,Den som ansettes er også ansvarlig for renhold av kafeen og kaffebaren i Tollbugata,1,,
9617197,2017-08-09,Reiseliv og transport,I tillegg er den ansatte ansvarlig for at området i bakgården er ryddig og at bilen er ren og presentabel,1,,
9617197,2017-08-09,Reiseliv og transport,Du må være en rolig og god sjåfør være kjent i Oslo sentrum og omegn og være vant til å kjøre bil i området,3,,
9617197,2017-08-09,Reiseliv og transport,Du må være presis og serviceminded,2,,
9617197,2017-08-09,Reiseliv og transport,Du må i tillegg ha erfaring fra renhold,3,,
9617197,2017-08-09,Reiseliv og transport,Stillingen er ledig umiddelbart,0,,
9617197,2017-08-09,Reiseliv og transport,Søknad CV og attester med referanser sendes på e mail,0,,
9538527,2017-03-02,Butikk- og salgsarbeid,Stands og dørselger for salg av fisk til private husholdninger primært dørsalg,1,,
9538527,2017-03-02,Butikk- og salgsarbeid,Samt noe stands på salgsmesser,0,,
9538527,2017-03-02,Butikk- og salgsarbeid,Vi søker deg som liker å jobbe direkte med mennesker liker resultatbasert lønn er selvgående samt kan jobbe i team,2,,
9538527,2017-03-02,Butikk- og salgsarbeid,Da du skal prate med kunder forutsetter vi at du behersker norsk muntlig og skriftelig,3,,
9538527,2017-03-02,Butikk- og salgsarbeid,Kan også om ønskelig være behjelpelig med oppstart av egen fiskebil da vi leverer fisk og fiskeprodukter til flere fiskebiler over hele sørnorge,0,,
9538527,2017-03-02,Butikk- og salgsarbeid,Ta kontakt med,0,,
9538527,2017-03-02,Butikk- og salgsarbeid,eller send oss en e post til,0,,
9536921,2017-02-28,Ledere,Motiveres du av strategisk lagarbeid og fremtidsrettet samfunns,0,,
9536921,2017-02-28,Ledere,UTVIKLINGSDIREKTØR i Bodø kommune,1,,
9536921,2017-02-28,Ledere,I Bodø kommune har vi nå ledig fast stilling som Utviklingsdirektør kommunaldirektør for Nærings,1,,
9536921,2017-02-28,Ledere,Bodø er blant landets raskest voksende byer og passerte nylig innbyggere,0,,
9536921,2017-02-28,Ledere,I de siste årene har Bodø fått mye oppmerksomhet både nasjonalt og internasjonalt,0,,
9536921,2017-02-28,Ledere,Dette skyldes at Bodø kommune er i front når det gjelder utvikling av våre tjenester og tilrettelegging for næringsvirksomhet og er sentral i gjennomføringen av en rekke ambisiøse utviklingsprosjekter i tett samarbeid med hele byregionen,0,,
9536921,2017-02-28,Ledere,I ble vi kåret til Norges mest attraktive by og har høstet anerkjennelse for vårt strategiske planarbeid boligsosiale arbeid velferdsteknologi og byutvikling,0,,
9536921,2017-02-28,Ledere,Bodø ønsker å være en smart og varm by og kommunen vektlegger digitalisering av offentlige tjenester og utvikling av en rekke smarte løsninger,1,,
9536921,2017-02-28,Ledere,Samtidig har folkehelse mangfold det grønne skiftet kultur og livskvalitet svært høy prioritet i alt vi gjør,0,,
9536921,2017-02-28,Ledere,Utviklingsdirektøren er sentral i et målrettet og konstruktivt samspill mellom næringslivet kunnskapsmiljøene og kommunen,0,,
9536921,2017-02-28,Ledere,og mellom politikk og kommuneadministrasjon,0,,
9536921,2017-02-28,Ledere,Ledelse av Nærings,0,,
9536921,2017-02-28,Ledere,og utviklingsavdelingen mht,0,,
9535650,2017-02-26,Kontorarbeid,Er du en person som liker å jobbe selvsendig yte god sevice og samarbeide med andre kollegaer,2,,
9535650,2017-02-26,Kontorarbeid,Da er det kanskje deg vi ser etter,0,,
9535650,2017-02-26,Kontorarbeid,Arbeidet består i varehåndtering pakking ekspedering ordremottak enklere logistikk oppgaver samt renhold og annet forfallent arbeide,1,,
9535650,2017-02-26,Kontorarbeid,Erfaring fra dagligvare handelen en fordel,3,,
9535650,2017-02-26,Kontorarbeid,Gode data kunnskaper flytende norsk muntlig og skriftlig er en forutsettning,3,,
9535650,2017-02-26,Kontorarbeid,Vi søker ekstrahjelp Mandag,0,,
9535650,2017-02-26,Kontorarbeid,Tirsdag og Torsdag Arbeidstid,0,,
9535650,2017-02-26,Kontorarbeid,Vi søker,0,,
9588150,2017-06-01,Ledere,VIC tar markedsandeler og trenger å styrke laget med en regionsleder,1,,
9588150,2017-06-01,Ledere,Vi leter etter deg som har stort engasjement og som skal bidra til å løfte VIC,0,,
9588150,2017-06-01,Ledere,butikkene i tråd med mål strategier og konseptutvikling,0,,
9588150,2017-06-01,Ledere,Regionsjefens overordnede ansvar er å sørge for at kundene møter dyktige selgere i flotte veldrevne butikker som samsvarer med kjedens kvalitetskrav,1,,
9588150,2017-06-01,Ledere,Vi ser etter en dyktig leder som brenner for butikkdrift og har evne til å skape entusiasme hos ansatte i butikkene og øvrige kollegaer,1,,
9588150,2017-06-01,Ledere,Regionsjefen vi ser etter er utadvendt glad og strukturert er god til å delegere og motivere kan dokumentere gode lederegenskaper har erfaring med budsjettering og god tallforståelse er ansvarsfull og ambisiøs er god på butikkdrift har erfaring fra mote,2,,
9588150,2017-06-01,Ledere,eller tekstilbransjen gjerne erfaring fra liknende rolle,0,,
9588150,2017-06-01,Ledere,VIC kan tilby en karriere i Norges ledende merkevarekjede med gode utviklingsmuligheter en variert og spennende arbeidsdag gode betingelser attraktive ansattgoder inkluderende og kompetente kollegaer i et dynamisk arbeidsmiljø,0,,
9588150,2017-06-01,Ledere,Du liker å arbeide overordnet og se de store linjene men samtidig har du evne til å dykke ned og veilede på de små detaljene,2,,
9588150,2017-06-01,Ledere,Du vil ha en rolle i lederteamet og rapporterer til Driftsjef,1,,
9588150,2017-06-01,Ledere,Arbeidssted er i et prisbelønnet lokale på Sagene i Oslo,0,,
9588150,2017-06-01,Ledere,Tett oppfølging av våre butikker er viktig og derfor må reising påregnes,0,,
9588150,2017-06-01,Ledere,Du vil ha ansvar for butikker over hele Norge,0,,
9588150,2017-06-01,Ledere,Har du spørsmål om stillingen er du velkommen til å ta kontakt med,0,,
9588150,2017-06-01,Ledere,Lønn Etter avtale,0,,
9588150,2017-06-01,Ledere,For elektronisk søknadsskjema,0,,
9500679,2016-12-15,Reiseliv og transport,Søk en spennende og utfordrende guide jobb som gir erfaring og kompetanse du kan dra nytte av,0,,
9500679,2016-12-15,Reiseliv og transport,I hovedsak guiding av gjester som besøker,1,,
9500679,2016-12-15,Reiseliv og transport,fra Hurtigruten på ettermiddag og kveldstid,0,,
9500679,2016-12-15,Reiseliv og transport,Det er en fordel om du har eller er under utdanning i historie eller arkeologi,3,,
9500679,2016-12-15,Reiseliv og transport,Du må beherske muntlig minimum språk,3,,
9500679,2016-12-15,Reiseliv og transport,Tysk engelsk og norsk talende vil bli foretrukket,3,,
9500679,2016-12-15,Reiseliv og transport,Spesifiser i søknad perioder du kan arbeide,0,,
9500679,2016-12-15,Reiseliv og transport,Minimumm søknadsperiode er mnd,0,,
9500679,2016-12-15,Reiseliv og transport,Du må beherske norsk eller engelsk,3,,
9500679,2016-12-15,Reiseliv og transport,kan være behjelpelig med bolig,0,,
9500679,2016-12-15,Reiseliv og transport,KUN aktuelle søkere blir kontaktet,0,,
9541391,2017-03-08,Industriarbeid,SUNNHORDLAND KRAFTLAG AS SKL SØKER,0,,
9541391,2017-03-08,Industriarbeid,For teknisk drift og vedlikehaold av kraftproduksjonsanlegga har i avdelingar lokalisert til Matre i Kvinnherad og Litledalen i Etne,0,,
9541391,2017-03-08,Industriarbeid,Vi tilbyr spennande o utfordrande oppgåver i eit lærerikt og triveleg arbeidsmiljø,0,,
9541391,2017-03-08,Industriarbeid,For fleire opplysningar kan du ta ikontakt med,0,,
9541391,2017-03-08,Industriarbeid,Kopi av vitnemål og karakter frå siste termin må vere vedlagt søknaden,3,,
9541391,2017-03-08,Industriarbeid,Søknad kan sendast,0,,
9541391,2017-03-08,Industriarbeid,innan mars,0,,
9541391,2017-03-08,Industriarbeid,SKL jobbar med fornybar rein energi,0,,
9541391,2017-03-08,Industriarbeid,Fordi det er naturleg og berekraftig,0,,
9541391,2017-03-08,Industriarbeid,Me forvaltar felles naturressursar og gjev energi attende til lokalsamfunnet,0,,
9500384,2016-12-15,Industriarbeid,For vår kunde søker vi etter Mekanikere til engasjement med oppstart i Januar,1,,
9500384,2016-12-15,Industriarbeid,Arbeidsoppgaver Montering og teknisk utvikling av testutstyr Komponenttester på roterende utstyr Teknisk support,1,,
9500384,2016-12-15,Industriarbeid,Ønskede kvalifikasjoner Fagbrev innen mekaniske fag Erfaring med lignende arbeidsoppgaver Erfaring med og kunnskap om roterende maskineri Trucksertifikat er en fordel Gode samarbeidsevner Høyt fokus på HMS,3,,
9500384,2016-12-15,Industriarbeid,For mer informasjon ta kontakt med,0,,
9500384,2016-12-15,Industriarbeid,Folk tilbyr Langsiktige og gode muligheter hos våre oppdragsgivere Individuell og tilpasset oppfølging under oppdraget God karrieremuligheter innen ulike bransjer Konkurransedyktige betingelser Sponset treningsavtale hos landsdekkende aktør,0,,
9500384,2016-12-15,Industriarbeid,Sosiale arrangement og hyggelige oppmerksomheter gjennom året,0,,
9500384,2016-12-15,Industriarbeid,Vi ser muligheter i din kompetanse,0,,
9500384,2016-12-15,Industriarbeid,Lønn Etter avtale,0,,
9500384,2016-12-15,Industriarbeid,For elektronisk søknadsskjema,0,,
9767688,2018-04-05,Butikk- og salgsarbeid,Er du sulten på nye utfordringer innen salg og vil jobbe med en av Norges sterkeste merkevarer,1,,
9767688,2018-04-05,Butikk- og salgsarbeid,er en del av,0,,
9767688,2018-04-05,Butikk- og salgsarbeid,og er franchisegiver til Telenors spennende butikkonsept som er rullet ut over hele landet,0,,
9767688,2018-04-05,Butikk- og salgsarbeid,Vi er på utkikk etter en deltidsansatt til Telenorbutikken på Hvaltorvet kjøpesenter i Sandefjord,0,,
9767688,2018-04-05,Butikk- og salgsarbeid,Den aktuelle stillingen er plassert i franchisetagers selskap,0,,
9767688,2018-04-05,Butikk- og salgsarbeid,Ved å være en del av Telenorbutikken vil du bli en del av et miljø som fokuserer på kundeopplevelse og resultatoppnåelse i en Telecombransje som er i rask utvikling,1,,
9767688,2018-04-05,Butikk- og salgsarbeid,Ambisjonen er å skape en egen kultur og identitet preget av retail,0,,
9767688,2018-04-05,Butikk- og salgsarbeid,og franchisekunnskap kremmerskap handlingskraft mye humor glede entusiasme og konkurranse,0,,
9767688,2018-04-05,Butikk- og salgsarbeid,I denne rollen vil du være Telenors ansikt utad og påvirke hvordan kundene opplever en av Norges sterkeste merkevarer,1,,
9767688,2018-04-05,Butikk- og salgsarbeid,Salg av abonnement produkter og tjenester,1,,
9767688,2018-04-05,Butikk- og salgsarbeid,Delta og bidra i salgsmøter,1,,
9767688,2018-04-05,Butikk- og salgsarbeid,kjedekonsept og Telenors merkevare,0,,
9767688,2018-04-05,Butikk- og salgsarbeid,Til enhver tid være oppdatert på abonnement produkter og tjenester samt tilbud og aktiviteter,1,,
9767688,2018-04-05,Butikk- og salgsarbeid,Ta ansvar for et godt arbeidsmiljø,1,,
9767688,2018-04-05,Butikk- og salgsarbeid,Gode kommunikasjonsegenskaper både muntlig og skriftlig,3,,
9767688,2018-04-05,Butikk- og salgsarbeid,Interesse for tekniske løsninger og produkter,3,,
9767688,2018-04-05,Butikk- og salgsarbeid,Erfaring fra salg,3,,
9767688,2018-04-05,Butikk- og salgsarbeid,og salgsfokusert med høy integritet,2,,
9767688,2018-04-05,Butikk- og salgsarbeid,Utadvendt og positiv med relasjonsbyggende egenskaper,2,,
9767688,2018-04-05,Butikk- og salgsarbeid,Kreativ og initiativrik kombinert med god forretningsforståelse,2,,
9767688,2018-04-05,Butikk- og salgsarbeid,Selvstendig og strukturert,2,,
9767688,2018-04-05,Butikk- og salgsarbeid,Løsningsorientert og evne til å tenke helhetlig,2,,
9767688,2018-04-05,Butikk- og salgsarbeid,Evne til å takle høyt tempo,2,,
9767688,2018-04-05,Butikk- og salgsarbeid,Vilje til å stille opp for kunder kollegaer og arbeidsgiver,2,,
9767688,2018-04-05,Butikk- og salgsarbeid,Muligheten til å arbeide med det nyeste innen teknologi,0,,
9767688,2018-04-05,Butikk- og salgsarbeid,Opplæring og kursing,0,,
9767688,2018-04-05,Butikk- og salgsarbeid,Godt arbeidsmiljø og fleksibilitet,0,,
9767688,2018-04-05,Butikk- og salgsarbeid,Har du spørsmål vedrørende stillingen er du velkommen til å kontakte Rådgiver i eller,0,,
9767688,2018-04-05,Butikk- og salgsarbeid,Ønsker du å søke stillingen vennligst benytt linken SØK til høyre på denne siden,0,,
9811424,2018-05-30,"Helse, pleie og omsorg",Medarbeiderne i Arbeidsmiljøtjenesten AMT har en rådgivende og veiledende rolle innen arbeidsmiljø og,0,,
9811424,2018-05-30,"Helse, pleie og omsorg",helse og har spesialkompetanse i arbeidsmedisin arbeidshelse yrkeshygiene ergonomi psykososialt og organisatorisk arbeidsmiljø,0,,
9811424,2018-05-30,"Helse, pleie og omsorg",AMT har fokus på tverrfaglig og evidensbasert kunnskap innen helsefremmende forebyggende og reagerende arbeidsmiljøarbeid,0,,
9811424,2018-05-30,"Helse, pleie og omsorg",Arbeidsmiljøtjenesten har ledig stilling som rådgiver med hovedvekt på fagområdet ergonomi,1,,
9811424,2018-05-30,"Helse, pleie og omsorg",Arbeidsmiljøkartlegging og risikovurdering,1,,
9811424,2018-05-30,"Helse, pleie og omsorg",Bistå ved omorganiseringer og organisasjonsendringer,1,,
9811424,2018-05-30,"Helse, pleie og omsorg",Kurs opplæring undervisning innen fagfeltet,1,,
9811424,2018-05-30,"Helse, pleie og omsorg",veiledningsoppgaver på organisasjons,1,,
9811424,2018-05-30,"Helse, pleie og omsorg",Norsk autorisasjon som fysioterapeut eller ergoterapeut,3,,
9811424,2018-05-30,"Helse, pleie og omsorg",Erfaring fra og kompetanse innen systematisk HMS,3,,
9811424,2018-05-30,"Helse, pleie og omsorg",Kompetanse innen arbeidsmiljø og ergonomi,3,,
9811424,2018-05-30,"Helse, pleie og omsorg",God kjennskap til IA,3,,
9811424,2018-05-30,"Helse, pleie og omsorg",arbeid og forebygging av sykefravær,0,,
9811424,2018-05-30,"Helse, pleie og omsorg",Kjennskap til aktuell lovgivning,3,,
9811424,2018-05-30,"Helse, pleie og omsorg",Kjennskap til støttefunksjoner i arbeidslivet,3,,
9811424,2018-05-30,"Helse, pleie og omsorg",God skriftlig og muntlig fremstillingsevne,3,,
9811424,2018-05-30,"Helse, pleie og omsorg",Det er ønskelig at søkeren har erfaring fra BHT og kjennskap til hvordan offentlige organisasjoner fungerer,3,,
9811424,2018-05-30,"Helse, pleie og omsorg",Om du har erfaring innen psykososialt og organisatorisk arbeidsmiljø kan dette være en fordel,3,,
9811424,2018-05-30,"Helse, pleie og omsorg",Medisin Helse Sosialfag,0,,
9811424,2018-05-30,"Helse, pleie og omsorg",Utviklingsorientert med helhetsforståelse,2,,
9811424,2018-05-30,"Helse, pleie og omsorg",Selvstendig og initiativrik,2,,
9811424,2018-05-30,"Helse, pleie og omsorg",Trygg på å gå inn og stå i komplekse prosesser,2,,
9811424,2018-05-30,"Helse, pleie og omsorg",Gode samarbeidsevner og evne til å bygge nettverk med mange forskjellige,2,,
9811424,2018-05-30,"Helse, pleie og omsorg",mennesker på ulike nivå i organisasjonen,0,,
9811424,2018-05-30,"Helse, pleie og omsorg",Gode formidlings egenskaper,2,,
9811424,2018-05-30,"Helse, pleie og omsorg",Planmessig og strukturert med god gjennomføringsevne,2,,
9811424,2018-05-30,"Helse, pleie og omsorg",En utfordrende og utviklende arbeidshverdag i et dyktig og engasjert tverrfaglig team,0,,
9811424,2018-05-30,"Helse, pleie og omsorg",Inkluderende og støttende kollegaer i et kompetent og profesjonelt arbeidsmiljø Muligheter for å utvikle kompetanse og erfaringer fagspesifikk og tverrfaglig,0,,
9811424,2018-05-30,"Helse, pleie og omsorg",Mulighet til å bidra i utviklingen av tjenesten,0,,
9811424,2018-05-30,"Helse, pleie og omsorg",Tilsetting skjer i henhold til avtaler lover og regler for ansatte i Tromsø kommune,0,,
9811424,2018-05-30,"Helse, pleie og omsorg",Lønn etter avtale,0,,
9811424,2018-05-30,"Helse, pleie og omsorg",Vi gjør oppmerksom på at søkere kan føres opp på offentlig søkerliste selv om søkeren har bedt om anonymitet,0,,
9811424,2018-05-30,"Helse, pleie og omsorg",Dette blir du så fall varslet om,0,,
9811424,2018-05-30,"Helse, pleie og omsorg",Søkeren bes om å oppgi navn på minst to referanser,3,,
9811424,2018-05-30,"Helse, pleie og omsorg",Personlig egnethet vektlegges,0,,
9811424,2018-05-30,"Helse, pleie og omsorg",Leder,1,,
9811424,2018-05-30,"Helse, pleie og omsorg",Rådgiver,1,,
9811424,2018-05-30,"Helse, pleie og omsorg",For elektronisk søknadsskjema,0,,
9751572,2018-03-13,Butikk- og salgsarbeid,Er du den nye selgeren ved,1,,
9751572,2018-03-13,Butikk- og salgsarbeid,Motiveres du av den gode salgsopplevelsen,0,,
9751572,2018-03-13,Butikk- og salgsarbeid,Nå har du mulighet til å bli deltidsansatt ved Narvesen på Metrosenteret,0,,
9751572,2018-03-13,Butikk- og salgsarbeid,Som selger i Narvesen har du arbeidsoppgaver som spenner fra baking og vasking til varehåndtering og mersalg,1,,
9751572,2018-03-13,Butikk- og salgsarbeid,Men fremfor alt Hos oss er du fra første dag en av de viktigste brikkene for å gjøre den virkelige sjefen fornøyd altså kunden,0,,
9751572,2018-03-13,Butikk- og salgsarbeid,Hvem er du,0,,
9751572,2018-03-13,Butikk- og salgsarbeid,Kanskje er du moden for å lokke frem salgsinstinktet ditt for første gang eller ivrig etter å bygge videre på salgserfaringen du allerede har,0,,
9751572,2018-03-13,Butikk- og salgsarbeid,Uansett kan du være den riktige for jobben så lenge du er,0,,
9751572,2018-03-13,Butikk- og salgsarbeid,Du takler stress godt og liker høyt tempo,1,,
9751572,2018-03-13,Butikk- og salgsarbeid,Du trives med å ha ansvar og finner lett egne løsninger,1,,
9751572,2018-03-13,Butikk- og salgsarbeid,glad i mennesker,1,,
9751572,2018-03-13,Butikk- og salgsarbeid,Du får påfyll i møte med kundene og bryr deg om hver eneste en,1,,
9751572,2018-03-13,Butikk- og salgsarbeid,Du liker å ha det rent og ryddig rundt deg,1,,
9751572,2018-03-13,Butikk- og salgsarbeid,stødig i norsk,3,,
9751572,2018-03-13,Butikk- og salgsarbeid,Du gjør deg forstått både når du skriver og snakker,2,,
9751572,2018-03-13,Butikk- og salgsarbeid,Du er en humørspreder blant kolleger så vel som kunder,2,,
9751572,2018-03-13,Butikk- og salgsarbeid,I Narvesen får du ikke bare kolleger du får venner,0,,
9751572,2018-03-13,Butikk- og salgsarbeid,Som en del av,0,,
9751572,2018-03-13,Butikk- og salgsarbeid,har vi alltid vært opptatt av å bygge en vennlig kultur,0,,
9751572,2018-03-13,Butikk- og salgsarbeid,Ditt gode humør smitter over på kundene og vi vet at når de er glade og fornøyde vender de også tilbake,1,,
9751572,2018-03-13,Butikk- og salgsarbeid,Ja Narvesen stiller krav til deg som selger men vi vil også at du skal ha høye forventninger til oss,0,,
9751572,2018-03-13,Butikk- og salgsarbeid,Søk på stillingen,0,,
9789656,2018-05-02,Undervisning,The earliest starting date is July,0,,
9789656,2018-05-02,Undervisning,A completed MSc degree in computer science or mathematics,3,,
9789656,2018-05-02,Undervisning,We will also consider applicants who are in the final phase of their Master studies but in this case we require that a an almost finished draft of the Master thesis is attached to the application b that the complete thesis has been handed in at the start of employment and c that the candidate formally completes the Master s degree within one month after employment start,0,,
9789656,2018-05-02,Undervisning,The candidates will have to demonstrate an excellent level of spoken and written English possess good interpersonal and communication skills and show the willingness to work as part of an international team,3,,
9789656,2018-05-02,Undervisning,is an equal opportunity employer and women are particularly encouraged to apply,0,,
9789656,2018-05-02,Undervisning,Excellent opportunities for,0,,
9743763,2018-03-02,"Helse, pleie og omsorg",Nordseterhjemmet ligger i like ved Nordseter gård,0,,
9743763,2018-03-02,"Helse, pleie og omsorg",Det er kort vei til trikk og T bane,0,,
9743763,2018-03-02,"Helse, pleie og omsorg",Sykehjemmet har to somatiske avdelinger og en skjermet avdeling,0,,
9743763,2018-03-02,"Helse, pleie og omsorg",I tillegg har vi dagsenter og trygghetsavdeling,0,,
9743763,2018-03-02,"Helse, pleie og omsorg",Sykehjemmet har fokus på fagutvikling og kvalitet,0,,
9743763,2018-03-02,"Helse, pleie og omsorg",Vi har god sykepleiedekning,0,,
9743763,2018-03-02,"Helse, pleie og omsorg",Vi planlegger å ta i bruk velferdsteknologi defor ønsker vi søkere med interesse for velferdsteknologi og med digitalkompetanse,3,,
9743763,2018-03-02,"Helse, pleie og omsorg",Vi jobber med implemtering av bedre hverdagsliv våre beboere skal fortsette å leve livet slik de gjorde det tidligere,0,,
9743763,2018-03-02,"Helse, pleie og omsorg",Hver dag teller i arbeidet med våre beboere,0,,
9743763,2018-03-02,"Helse, pleie og omsorg",Kun elektroniske søknader mottas,0,,
9743763,2018-03-02,"Helse, pleie og omsorg",Vi søker sykepleiere som ferievikarer,1,,
9743763,2018-03-02,"Helse, pleie og omsorg",Utøve stell pleie og omsorg til våre beboere,1,,
9743763,2018-03-02,"Helse, pleie og omsorg",Sikre at sykepleieroppgaver utføres etter gjeldende prosedyrer,1,,
9743763,2018-03-02,"Helse, pleie og omsorg",Holde seg oppdatert innen eget fagområde,1,,
9743763,2018-03-02,"Helse, pleie og omsorg",Veilede og informere beboere pårørende og medarbeiderene studenter,1,,
9743763,2018-03-02,"Helse, pleie og omsorg",Ha høyt fokus på å skape et hjem for våre beboere,1,,
9743763,2018-03-02,"Helse, pleie og omsorg",Aktivisering av beboere,1,,
9743763,2018-03-02,"Helse, pleie og omsorg",Offentlig godkjent sykepleier,3,,
9743763,2018-03-02,"Helse, pleie og omsorg",Bestått norsk nivå C C nasjonal norskprøve eller tilsvarende muntlig og skriftlig beherske min,3,,
9743763,2018-03-02,"Helse, pleie og omsorg",samme nivå under hele ansettelsesperioden,0,,
9743763,2018-03-02,"Helse, pleie og omsorg",Basiskunnskaper innen IKT,3,,
9743763,2018-03-02,"Helse, pleie og omsorg",Ønskelig med erfaring i Gerica,3,,
9743763,2018-03-02,"Helse, pleie og omsorg",Gyldig politiattest må fremlegges ved tiltredelse,3,,
9743763,2018-03-02,"Helse, pleie og omsorg",Høyskole Universitet Diplom BachelorgradCand,3,,
9743763,2018-03-02,"Helse, pleie og omsorg",Interesse for geriatri,3,,
9743763,2018-03-02,"Helse, pleie og omsorg",Være serviceinnstilt og sette beboernes ønsker og behov i fokus,2,,
9743763,2018-03-02,"Helse, pleie og omsorg",Vise engasjement redelighet og respekt,2,,
9743763,2018-03-02,"Helse, pleie og omsorg",Ha gode samarbeidsevner,2,,
9743763,2018-03-02,"Helse, pleie og omsorg",Personlig egnethet vektlegges,0,,
9743763,2018-03-02,"Helse, pleie og omsorg",Et aktivt læringsmiljø med utfordrende og varierte arbeidsoppgaver,0,,
9743763,2018-03-02,"Helse, pleie og omsorg",Aktivt arbeid med Bedre hverdagsliv og Personsentrert omsorg,0,,
9743763,2018-03-02,"Helse, pleie og omsorg",Dyktige kollegaer med faglig kompetanse,0,,
9743763,2018-03-02,"Helse, pleie og omsorg",Vi gir ekstra god opplæring til nyutdannede sykepleiere,0,,
9743763,2018-03-02,"Helse, pleie og omsorg",Vi har kompetansegrupper innenfor ernæring palliasjon sår hygiene etikk,0,,
9743763,2018-03-02,"Helse, pleie og omsorg",og pensjonsforhold,0,,
9743763,2018-03-02,"Helse, pleie og omsorg",For elektronisk søknadsskjema,0,,
9839711,2018-07-06,Bygg og anlegg,Oppdragene vil passe godt i kombinasjon med annen rotasjonsjobb der du har lengere perioder med fri Vi ser etter deg som snakker engelsk og,3,,
9839711,2018-07-06,Bygg og anlegg,eller skandinavisk har fagbrev som stillasarbeider eller stillaskurs c,3,,
9839711,2018-07-06,Bygg og anlegg,Har du ledige perioder og ønsker å være tilknyttet vår vikarpool,0,,
9839711,2018-07-06,Bygg og anlegg,Legg inn din CV og vi vil kontakte deg innen kort tid,0,,
9699556,2018-01-08,Serviceyrker og annet arbeid,AS is a subsidiary company entirely owned by,,,
9699556,2018-01-08,Serviceyrker og annet arbeid,AS being responsible for the distribution of the paper edition of Aftenposten and other papers books weekly magazines peer reviewed journals small parcels and about million advertisements and other attachments per year,0,,
9699556,2018-01-08,Serviceyrker og annet arbeid,The company is part of the Helthjem network,0,,
9699556,2018-01-08,Serviceyrker og annet arbeid,There are about employees from some nationalities,0,,
9699556,2018-01-08,Serviceyrker og annet arbeid,Turnover in was about mill,0,,
9699556,2018-01-08,Serviceyrker og annet arbeid,We are looking for you who wish to work in a fixed position through the night,0,,
