Stilling id;Registrert dato;Yrke grovgruppe;Setning;Kategori
9858082;2018-08-15;Reiseliv og transport;og bakeriavdeling inkludert personalansvar ;
9858082;2018-08-15;Reiseliv og transport;Sørge for at driften av avdelingen drives etter Trigger sine yrkesetiske retningslinjer og annen relevant lovgivning bl ;
9858082;2018-08-15;Reiseliv og transport;a Mattilsynets krav ;
9858082;2018-08-15;Reiseliv og transport;Delta i det daglige arbeidet på kjøkkenet og bakeriet ;
9858082;2018-08-15;Reiseliv og transport;Oppfølging av deltakere i arbeidsrettede tiltak ;
9858082;2018-08-15;Reiseliv og transport;Salgsarbeid med ansvar for markedsføring og kundekontakt ;
9858082;2018-08-15;Reiseliv og transport;Innkjøp og kostnadskontroll ;
9858082;2018-08-15;Reiseliv og transport;Bidra til å skape trivsel på arbeidsplassen for deg dine kollegaer og kunder ;
9858082;2018-08-15;Reiseliv og transport;Samarbeid med andre avdelinger i Trigger ;
9858082;2018-08-15;Reiseliv og transport;Videreutvikling av avdelingen ;
9858082;2018-08-15;Reiseliv og transport;Ledererfaring og gode lederegenskaper ;
9858082;2018-08-15;Reiseliv og transport;Beslutningsdyktig løsningsorientert og selvdrivende ;
9858082;2018-08-15;Reiseliv og transport;Engasjert og entusiastisk ;
9858082;2018-08-15;Reiseliv og transport;Beherske bruk av IKT verktøy ;
9858082;2018-08-15;Reiseliv og transport;Beherske norsk muntlig og skriftlig ;
9858082;2018-08-15;Reiseliv og transport;Klasse B sertifikat ;
9858082;2018-08-15;Reiseliv og transport;Krav til fremleggelse av politiattest ;
9858082;2018-08-15;Reiseliv og transport;SØK JOBBEN HER ;
9727299;2018-02-10;Industriarbeid;Vikarkompaniet er et bemanningsselskap med ansatte med mange års fartstid i bemanningsbransjen i Follo og Østfold ;
9727299;2018-02-10;Industriarbeid;Kvalitet og oppfølging er nedfelt i både vår visjon våre mål og vår arbeidsmåte ;
9727299;2018-02-10;Industriarbeid;Vi har kontor i Varnaveien i Moss og i Sentrumsbygget på Kolbotn ;
9727299;2018-02-10;Industriarbeid;Vi leier ut arbeidskraft og rekrutterer til faste stillinger ;
9727299;2018-02-10;Industriarbeid;På vegne av vår kunde i Moss søker vi etter en dyktig og engasjert biloppretter ;
9727299;2018-02-10;Industriarbeid;Rette opp skader i karosseriet ;
9727299;2018-02-10;Industriarbeid;Skifte og tilpasse deler ;
9727299;2018-02-10;Industriarbeid;Demontere montere måle opp og justere bilens karosseri og karosserikomponenter ;
9727299;2018-02-10;Industriarbeid;Tilrettelegge og bearbeide en skadet overflate før lakkering ;
9727299;2018-02-10;Industriarbeid;Kontrollere feilsøke skifte og justere komponenter i drivverk understell bremser og sikkerhetsanordninger ;
9727299;2018-02-10;Industriarbeid;Fagbrev eller noen år med relevant praksis og erfaring fra biloppretteryrket ;
9727299;2018-02-10;Industriarbeid;Høy faglig kompetanse ;
9727299;2018-02-10;Industriarbeid;Beherske norsk både muntlig og skriftlig ;
9727299;2018-02-10;Industriarbeid;Du må kunne jobbe planmessig effektivt og nøyaktig ;
9727299;2018-02-10;Industriarbeid;Bidra til å skape et godt arbeidsmiljø ;
9727299;2018-02-10;Industriarbeid;Gode lønnsbetingelser etter avtale ;
9727299;2018-02-10;Industriarbeid; uker ferie ;
9727299;2018-02-10;Industriarbeid;Mulighet for fast for den rette ;
9727299;2018-02-10;Industriarbeid;Mulighet for videreutvikling og bli sertifisert Volvo skadereparatør ;
9727299;2018-02-10;Industriarbeid;Syns du dette høres som noe for deg ;
9727299;2018-02-10;Industriarbeid;Ta kontakt for å høre hva vi kan tilby ;
9861697;2018-08-21;Ledere;Vi trenger nå en HR Sjef med ambisjoner om å lykkes og som har en sterk interesse for HR som fagfelt ;
9861697;2018-08-21;Ledere;Heimta AS trenger en person som har breddekompetanse og motiveres av både operativt og strategisk arbeid ;
9861697;2018-08-21;Ledere;Vi holder til i store deler av Norge så reisevirksomhet er en del av rollen ;
9861697;2018-08-21;Ledere;Hovedkontoret er på Kolbotn ;
9861697;2018-08-21;Ledere;Stillingen inngår i den norske ledergruppen ;
9861697;2018-08-21;Ledere;Hovedansvar for lederstøtte og lederutvikling ;
9861697;2018-08-21;Ledere;Videreutvikle og profesjonalisere policies rekruttering HR data og systemutvikling ;
9861697;2018-08-21;Ledere;Generelle HR prosesser ;
9861697;2018-08-21;Ledere;Kollektiv og individuell arbeidsrett samt alle ledd i en omstillingsprosess ;
9861697;2018-08-21;Ledere;Lønnsforhandling og samhandling med tillitsvalgte og vernetjenesten ;
9861697;2018-08-21;Ledere;Relevant utdanning på minimum bachelornivå ;
9861697;2018-08-21;Ledere;Minimum års relevant erfaring innen HR faget ;
9861697;2018-08-21;Ledere;Kommersiell og forretningsmessig forståelse ;
9861697;2018-08-21;Ledere;Erfaring fra flere av ovenstående oppgaver med dokumentert resultat ;
9861697;2018-08-21;Ledere;Du er en sterk og trygg leder som skaper tillit blant lederne og ute i organisasjonen ;
9861697;2018-08-21;Ledere;Du har godt humør er løsningsorientert og har gjennomføringsevne ;
9861697;2018-08-21;Ledere;Du er imøtekommende og evner å kommunisere i alle ledd ;
9861697;2018-08-21;Ledere;Du trives med utfordringer og krevende oppgaver ;
9861697;2018-08-21;Ledere;Du kommuniserer godt både skriftlig og muntlig ;
9861697;2018-08-21;Ledere;En spennende arbeidsplass i sterk vekst ;
9861697;2018-08-21;Ledere;Allsidige og faglig utfordrende arbeidsoppgaver ;
9861697;2018-08-21;Ledere;En sentral rolle med stor innflytelse på selskapets måloppnåelse ;
9861697;2018-08-21;Ledere;Vi gleder oss til å høre fra deg ;
9861697;2018-08-21;Ledere;Søknadene vil bli behandlet fortløpende ;
9861697;2018-08-21;Ledere;Klikk på linken i denne annonsen for å sende inn elektronisk søknad ;
9861697;2018-08-21;Ledere; HR Sjef ;
9861697;2018-08-21;Ledere;For elektronisk søknadsskjema ;
9692436;2017-12-21;Serviceyrker og annet arbeid;Presentasjon av stillingen ;
9692436;2017-12-21;Serviceyrker og annet arbeid;Oslo VO Helsfyr tilbyr norskkurs og opplæring på grunn ;
9692436;2017-12-21;Serviceyrker og annet arbeid;og videregående skoles nivå i nye og moderne lokaler på Helsfyr ;
9692436;2017-12-21;Serviceyrker og annet arbeid;Vi har rundt deltagere og ansatte ;
9692436;2017-12-21;Serviceyrker og annet arbeid;Det satses på utstrakt bruk av data i opplæringen pc tettheten er høy klasserommene har smartboard og nye språklaboratorier står til disposisjon ;
9692436;2017-12-21;Serviceyrker og annet arbeid;Vi har klassesett med IPADer til bruk i undervisningen ;
9692436;2017-12-21;Serviceyrker og annet arbeid;Alle klasser har sine digitale klasserom ;
9692436;2017-12-21;Serviceyrker og annet arbeid; Vurdering for læring og CLIL Content and ;
9692436;2017-12-21;Serviceyrker og annet arbeid;er godt integrert i klasseromsundervisningen og i organiseringen av denne ;
9692436;2017-12-21;Serviceyrker og annet arbeid;Vi har utstrakt lærersamarbeid ;
9692436;2017-12-21;Serviceyrker og annet arbeid;Profesjonell undervisningspraksis er beskrevet i skolens kvalitetssystem ;
9692436;2017-12-21;Serviceyrker og annet arbeid;Oslo VO Helsfyr har utviklet en egen spesialtilpasset modell for to yrkesfaglige utdanningsprogram ;
9692436;2017-12-21;Serviceyrker og annet arbeid;Unikt for disse klassene er at de voksne deltagerne er lærlinger allerede fra VG ;
9692436;2017-12-21;Serviceyrker og annet arbeid;Skolen har derfor tett kontakt med lærestedene ;
9692436;2017-12-21;Serviceyrker og annet arbeid;Oslo VO Helsfyr har flere spennende prosjekt under delprogram sysselsetting i Groruddalssatsingen ;
9692436;2017-12-21;Serviceyrker og annet arbeid;Felles både for de spesialtilpassede videregående klassene og prosjektene i Groruddalssatsingen er samarbeid med arbeidsgivere og NAV ;
9692436;2017-12-21;Serviceyrker og annet arbeid;De tre voksenopplæringssentrene skal de neste to årene søke nye veier i samarbeidet om å få flere deltagere i introduksjonsprogrammet i jobb etter endt program ;
9692436;2017-12-21;Serviceyrker og annet arbeid;I den forbindelse lyser vi ut en midlertidig spesialstilling som språkpraksiskoordinator ;
9692436;2017-12-21;Serviceyrker og annet arbeid;Les mer om Oslo VO Heslfyr på https helsfyr ;
9692436;2017-12-21;Serviceyrker og annet arbeid;Oslo VO Helsfyr Profesjonell engasjerende og inkluderende ;
9692436;2017-12-21;Serviceyrker og annet arbeid;Du skal samarbeide med NAV og bydeler for å sikre våre deltakeres behov for språkpraksisplasser ;
9692436;2017-12-21;Serviceyrker og annet arbeid;Du skal samarbeide med NAV og bydeler om å følge opp arbeidsgivere som har språkpraksisplasser ;
9692436;2017-12-21;Serviceyrker og annet arbeid;Du skal sammen med lærere utarbeide gode språkanalyser av de fagområder og bransjer hvor vi har språkpraksisplasser ;
9692436;2017-12-21;Serviceyrker og annet arbeid;Du skal sikre arbeidsgivernes forutsetninger for å kunne gjennomføre god språkpraksis ;
9692436;2017-12-21;Serviceyrker og annet arbeid;Du skal samarbeide med tilsvarende roller på andre VO ;
9692436;2017-12-21;Serviceyrker og annet arbeid;Du har gjerne utdanning innen språk pedagogikk og karriereveiledning ;
9692436;2017-12-21;Serviceyrker og annet arbeid;Du har gjerne utdanning eller erfaring innen arbeidsmarkedskunnskap ;
9692436;2017-12-21;Serviceyrker og annet arbeid;Du har erfaring med utviklingsarbeid og prosjektarbeid ;
9692436;2017-12-21;Serviceyrker og annet arbeid;Du har erfaring og ferdigheter som gjør at du kan jobbe både på system ;
9692436;2017-12-21;Serviceyrker og annet arbeid;Du har erfaring med innsikt i og forståelse for arbeid i flerkulturelle miljøer ;
9692436;2017-12-21;Serviceyrker og annet arbeid;Du har gjerne undervisningserfaring ;
9692436;2017-12-21;Serviceyrker og annet arbeid;Lærerutdanninger og utdanninger i pedagogikk ;
9692436;2017-12-21;Serviceyrker og annet arbeid;Du er opptatt av å oppnå resultater og bidrar til at skolen når sine mål ;
9692436;2017-12-21;Serviceyrker og annet arbeid;Du skaper gode relasjoner ;
9692436;2017-12-21;Serviceyrker og annet arbeid;Du er god til å samarbeide og til å gjøre andre gode ;
9692436;2017-12-21;Serviceyrker og annet arbeid;Du er tålmodig samtidig som du har ambisjoner på vegne av deltakeren ;
9692436;2017-12-21;Serviceyrker og annet arbeid;Du er systematisk og strukturert ;
9692436;2017-12-21;Serviceyrker og annet arbeid;Du har godt humør og er opptatt av å skape et positivt arbeidsmiljø ;
9692436;2017-12-21;Serviceyrker og annet arbeid;Et hyggelig og faglig godt arbeidsmiljø ;
9692436;2017-12-21;Serviceyrker og annet arbeid;En inkluderende og samarbeidende organisasjon ;
9692436;2017-12-21;Serviceyrker og annet arbeid;Lønn og arbeidsvilkår som er fastsatt i lov og avtaleverk ;
9692436;2017-12-21;Serviceyrker og annet arbeid;Pliktig medlemskap i Statens pensjonskasse ;
9692436;2017-12-21;Serviceyrker og annet arbeid;Trimrom for ansatte ;
9692436;2017-12-21;Serviceyrker og annet arbeid;Lyse og trivelige lokaler ;
9692436;2017-12-21;Serviceyrker og annet arbeid;Noe reisevirksomhet må påregnes ;
9801072;2018-05-16;Akademiske yrker;i Amedia får du ansvaret for utvalgte mediehus regioner eller selskaper i vår portefølje hvor du vil være en strategisk rådgiver og partner for organisasjonen du støtter ;
9801072;2018-05-16;Akademiske yrker;Du vil også ha prosessansvar for en eller flere av våre kjerneprosesser ;
9801072;2018-05-16;Akademiske yrker;Helhetlig ansvar for samtlige HR leveranser i egen portefølje ;
9801072;2018-05-16;Akademiske yrker;Rådgiver og aktiv støtte for ledere i å drive HR prosesser ;
9801072;2018-05-16;Akademiske yrker;Sørge for at organisasjonen leverer på definerte HR aktiviteter ;
9801072;2018-05-16;Akademiske yrker;Coache og utvikle ledere ;
9801072;2018-05-16;Akademiske yrker;Bistå og støtte ledere i arbeidsrettslige spørsmål ;
9801072;2018-05-16;Akademiske yrker;Rådgi i restrukturering og endringsarbeid og annen kapasitetsplanlegging ;
9801072;2018-05-16;Akademiske yrker;Bidragsyter til videreutvikling av våre HR prosesser ;
9801072;2018-05-16;Akademiske yrker;Som person er du ;
9801072;2018-05-16;Akademiske yrker;Proaktiv og løsningsorientert med sterk gjennomføringsevne ;
9801072;2018-05-16;Akademiske yrker;Trygg i rådgiverrollen og trives best tett på organisasjon og forretning ;
9801072;2018-05-16;Akademiske yrker;God til å formidle og du kommuniserer godt på alle nivåer i organisasjonen ;
9801072;2018-05-16;Akademiske yrker;Forretningsorientert og opptatt av å skape dokumenterbare og varige resultater ;
9801072;2018-05-16;Akademiske yrker;Opptatt av å forstå problemstillingen og initierer aktiviteter som gir resultater ;
9801072;2018-05-16;Akademiske yrker;Tillitsfull og god til å samarbeide og du skaper lett relasjoner med nye mennesker ;
9801072;2018-05-16;Akademiske yrker;Evner å jobbe med strategiske så vel som operative oppgaver i hverdagen ;
9801072;2018-05-16;Akademiske yrker; års erfaring i HR relatert arbeid ;
9801072;2018-05-16;Akademiske yrker;Ønskelig med tidligere erfaring fra Rekruttering og eller kompetanseutvikling som arbeidsområder ;
9801072;2018-05-16;Akademiske yrker;Høyere utdannelse gjerne innenfor forretningsorienterte fag ;
9801072;2018-05-16;Akademiske yrker;God systemkompetanse gjerne også med bruk av KPI og målemetodikk ;
9848585;2018-07-30;Meglere og konsulenter;AS er i stadig vekst og vi søker derfor ny ;
9848585;2018-07-30;Meglere og konsulenter;Jobbe aktivt med våre produktområder varmepumper og solvarme ;
9848585;2018-07-30;Meglere og konsulenter;Kundesupport pr telefon og mail ;
9848585;2018-07-30;Meglere og konsulenter;Lage og beregne tilbud og anbud samt oppfølging ;
9848585;2018-07-30;Meglere og konsulenter;Intern og ekstern opplæring av produkter ;
9848585;2018-07-30;Meglere og konsulenter;Interesse for alternativ energi og fremtidens produkter ;
9848585;2018-07-30;Meglere og konsulenter;Pålitelig du holder det du lover internt og eksternt ;
9848585;2018-07-30;Meglere og konsulenter;Trygg på deg selv samt tydelig og direkte ;
9848585;2018-07-30;Meglere og konsulenter;Vant til å bruke PC som ditt daglige arbeidsverktøy ;
9848585;2018-07-30;Meglere og konsulenter;Fordel med erfaring fra bransjen eller utdannelse innenfor VVS ;
9848585;2018-07-30;Meglere og konsulenter;Vi kan tilby deg ;
9848585;2018-07-30;Meglere og konsulenter;Du blir en del av et høyt faglig og sosialt miljø ;
9848585;2018-07-30;Meglere og konsulenter;Du får god opplæring innenfor vårt produktsortiment ;
9848585;2018-07-30;Meglere og konsulenter;Du får jobbe med fremtidens produkter ;
9848585;2018-07-30;Meglere og konsulenter;Du får jobbe opp mot konsernet vedrørende nye produkter ;
9848585;2018-07-30;Meglere og konsulenter;Du får gode lønns ;
9848585;2018-07-30;Meglere og konsulenter;Kvinner oppfordres til å søke ;
9848585;2018-07-30;Meglere og konsulenter;Din søknad med CV merkes Teknisk inneselger og sendes til ;
9848585;2018-07-30;Meglere og konsulenter;senest den august ;
9858551;2018-08-16;Ingeniør- og ikt-fag;AutoStore er i god vekst og har en spennende fremtid i møte ;
9858551;2018-08-16;Ingeniør- og ikt-fag;Med gode utviklingsbudsjett og store ambisjoner er de godt i gang med videreutviklingen av sine systemer ;
9858551;2018-08-16;Ingeniør- og ikt-fag;I den anledning ønsker selskapet nå å ansette en ;
9858551;2018-08-16;Ingeniør- og ikt-fag;ANSVAR OG ARBEIDSOPPGAVER ;
9858551;2018-08-16;Ingeniør- og ikt-fag;Utvikling testing og eksperimentering ;
9858551;2018-08-16;Ingeniør- og ikt-fag;Oppfølging og vedlikehold av eksisterende produkter ;
9858551;2018-08-16;Ingeniør- og ikt-fag;Deltakelse i prosjekter på tvers i utviklingsavdelingen ;
9858551;2018-08-16;Ingeniør- og ikt-fag;Erfaring og fagkunnskap innen utvikling av sanntidssystem ;
9858551;2018-08-16;Ingeniør- og ikt-fag;Erfaring med nettverk ;
9858551;2018-08-16;Ingeniør- og ikt-fag;Erfaring med C og Qt ;
9858551;2018-08-16;Ingeniør- og ikt-fag;Flytende i engelsk skriftlig og muntlig ;
9858551;2018-08-16;Ingeniør- og ikt-fag;Nyutdannede med sterk fagkompetanse vurderes ;
9858551;2018-08-16;Ingeniør- og ikt-fag;Genuin interesse for faget ;
9858551;2018-08-16;Ingeniør- og ikt-fag;Strukturert og nøyaktig ;
9858551;2018-08-16;Ingeniør- og ikt-fag;Nysgjerrig og lærevillig ;
9858551;2018-08-16;Ingeniør- og ikt-fag;Vi tilbyr en kreativ trygg og solid arbeidsplass i en virksomhet i sterk vekst ;
9858551;2018-08-16;Ingeniør- og ikt-fag;Vi tilbyr konkurransedyktige lønnsbetingelser og ordnede arbeidsforhold samt gode muligheter for karriereutvikling ;
9858551;2018-08-16;Ingeniør- og ikt-fag;Du vil bli en del av et unikt spennende og kompetent fag ;
9858551;2018-08-16;Ingeniør- og ikt-fag;og utviklingsmiljø i AutoStore ;
9858551;2018-08-16;Ingeniør- og ikt-fag;Arbeidssted er ved vårt hovedkontor i Vis din interesse for stillingen ved å registrere din CV og søknad snarest via annonselenken ;
9858551;2018-08-16;Ingeniør- og ikt-fag;Attester og vitnemål vedlegges søknad ;
9858551;2018-08-16;Ingeniør- og ikt-fag;Alle henvendelser behandles konfidensielt ;
9858551;2018-08-16;Ingeniør- og ikt-fag;også overfor oppdragsgiver i innledende fase dersom det er ønskelig ;
9794293;2018-05-07;Kontorarbeid;For one of our clients in Athens we are looking for ;
9794293;2018-05-07;Kontorarbeid;agents who speak fluently Norwegian ;
9794293;2018-05-07;Kontorarbeid;To receive and place telephone calls ;
9794293;2018-05-07;Kontorarbeid;and maintain solid customer relationships by handling their questions and concerns with speed and professionalism ;
9794293;2018-05-07;Kontorarbeid;To perform data entry and use software programs ;
9794293;2018-05-07;Kontorarbeid;Research skills are required to troubleshoot customer problems ;
9794293;2018-05-07;Kontorarbeid;Strives towards customer retention and loyalty fully supporting the customer to achieve a successful outcome to his her enquiry ;
9794293;2018-05-07;Kontorarbeid;Follows standard diagnostic procedures with an emphasis on handling the most frequently asked questions as effectively as possible recognizing more complex problems and escalating accordingly ;
9794293;2018-05-07;Kontorarbeid;Logs calls from customers into the customer relationship database and follow escalation procedures to resolve problems ;
9794293;2018-05-07;Kontorarbeid;Tracks and follows cases to ensure that they closed in an efficient and timely manner ;
9794293;2018-05-07;Kontorarbeid;Provides and maintain strong professional relationship with all of the client s customers and show empathy for our customers at all times ;
9794293;2018-05-07;Kontorarbeid;procedures and ensure availability to take calls adopting the call handling procedure and code guidelines ;
9794293;2018-05-07;Kontorarbeid;Provides feedback on a daily basis to the Team and ACMs on new emerging issues that have identified and work to proactively highlight areas that need to be improved ;
9794293;2018-05-07;Kontorarbeid;Be positive and proactive and have a desire for positive improvement in quality ;
9794293;2018-05-07;Kontorarbeid;Takes on board feedback and adapt skills accordingly ;
9794293;2018-05-07;Kontorarbeid;Other duties as assigned ;
9794293;2018-05-07;Kontorarbeid;Employment terms fixed term contract days per week shift rotation ;
9794293;2018-05-07;Kontorarbeid;This is a project based environment and there are real opportunities to develop within the role and also within the company itself ;
9794293;2018-05-07;Kontorarbeid; preferable College University ;
9794293;2018-05-07;Kontorarbeid;Fluent level of Norwegian ;
9794293;2018-05-07;Kontorarbeid;of PC hardware software internet ;
9794293;2018-05-07;Kontorarbeid;Windows MS Skype ;
9794293;2018-05-07;Kontorarbeid;Excellent communication skills ;
9794293;2018-05-07;Kontorarbeid;Strong team spirit ;
9794293;2018-05-07;Kontorarbeid;Passionate about customer services ;
9794293;2018-05-07;Kontorarbeid;flights taxi collection from airport ;
9794293;2018-05-07;Kontorarbeid;Place of work Athens Greece;
9881372;2018-09-18;Ingeniør- og ikt-fag;Vil du være med å forme fremtidens byer og samfunn ;
9881372;2018-09-18;Ingeniør- og ikt-fag;Da er Sweco stedet for deg ;
9881372;2018-09-18;Ingeniør- og ikt-fag;Jobben vår er å sørge for at dagens og morgendagens samfunn kan tilby alt det innbyggerne forventer ;
9881372;2018-09-18;Ingeniør- og ikt-fag;rent vann varme boliger effektiv transport og moderne sykehus ;
9881372;2018-09-18;Ingeniør- og ikt-fag;For å lykkes med det må vi ha et tett samarbeid med kundene ;
9881372;2018-09-18;Ingeniør- og ikt-fag;Derfor er den typiske Sweco ;
9881372;2018-09-18;Ingeniør- og ikt-fag;medarbeideren en person som alltid er tilgjengelig med etterspurt kompetanse og som er engasjert i kundenes prosjekter ;
9881372;2018-09-18;Ingeniør- og ikt-fag;består av kontorer på Hamar Gjøvik og Lillehammer ;
9881372;2018-09-18;Ingeniør- og ikt-fag;Totalt er vi medarbeidere fordelt på fagene bygg prosjektadministrasjon vann og avløp miljø veg takst og TI elektro VVS og RITB ;
9881372;2018-09-18;Ingeniør- og ikt-fag;Vi arbeider med et bredt spekter av prosjekter for både offentlige og private oppdragsgivere ;
9881372;2018-09-18;Ingeniør- og ikt-fag;Vi ser en sterk økning i vår ordreverdi og har en rekke store og interessante prosjekter på gang som Mjøstårnet og utbyggingen av E Arnkvern ;
9881372;2018-09-18;Ingeniør- og ikt-fag;Nå står det spennende utfordringer i kø og nå søker vi sivilingeniør ingeniør innen veiprosjektering ;
9881372;2018-09-18;Ingeniør- og ikt-fag;Som vår nye kollega vil du få anledning til å ta del i en rekke spennende prosjekter ;
9881372;2018-09-18;Ingeniør- og ikt-fag;Vi har nå jobbet i tre år med Inter ;
9881372;2018-09-18;Ingeniør- og ikt-fag;Dette er et av det største infrastrukturprosjektet for Sweco noensinne og skjer rett utenfor vårt kontor på Hamar ;
9881372;2018-09-18;Ingeniør- og ikt-fag;Vi skal prosjektere km nytt dobbeltspor km t fra Sørli til Lillehammer ;
9881372;2018-09-18;Ingeniør- og ikt-fag;I tillegg er vi med på E Arnkvern ;
9881372;2018-09-18;Ingeniør- og ikt-fag;Moelv som allerede er i gang og bygges ;
9881372;2018-09-18;Ingeniør- og ikt-fag;Dette er en totalentreprise som vi har sammen med Veidekke ;
9881372;2018-09-18;Ingeniør- og ikt-fag;Sweco har all prosjektering av km firefelts motorvei kryss konstruksjoner bruer og ca km med sideveier ;
9881372;2018-09-18;Ingeniør- og ikt-fag;Det vil også komme flere store samferdselsprosjekter i vårt distrikt som vi akter å være en del av i fremtiden ;
9881372;2018-09-18;Ingeniør- og ikt-fag;Dine arbeidsoppgaver vil omfatte ;
9881372;2018-09-18;Ingeniør- og ikt-fag;I hovedsak planlegging og prosjektering av veier og samferdselsprosjekter på oppdrag for offentlige etater entreprenører og private utbyggere ;
9881372;2018-09-18;Ingeniør- og ikt-fag;Prosjektledelse og prosjekteringsledelse ;
9881372;2018-09-18;Ingeniør- og ikt-fag;Fagansvarlig i samferdselsprosjekter ;
9881372;2018-09-18;Ingeniør- og ikt-fag;og detaljplaner og anbudsgrunnlag ;
9881372;2018-09-18;Ingeniør- og ikt-fag;Utvikle og følge opp medarbeidere faglig og i prosjekt ;
9881372;2018-09-18;Ingeniør- og ikt-fag;Delta i cross ;
9881372;2018-09-18;Ingeniør- og ikt-fag;Du er sivilingeniør eller ingeniør med helst ;
9881372;2018-09-18;Ingeniør- og ikt-fag; års erfaring eller mer ;
9881372;2018-09-18;Ingeniør- og ikt-fag;Søkere med ;
9881372;2018-09-18;Ingeniør- og ikt-fag; års erfaring med gode skussmål vil også vurderes ;
9881372;2018-09-18;Ingeniør- og ikt-fag;Du har meget gode faglige kvalifikasjoner ;
9881372;2018-09-18;Ingeniør- og ikt-fag;Du er vant til å jobbe i prosjektteam og er flink til å samarbeide og gjøre andre gode ;
9881372;2018-09-18;Ingeniør- og ikt-fag;Du er selvstendig og liker å formidle og utvikle kolleger ;
9881372;2018-09-18;Ingeniør- og ikt-fag;Du er en engasjert lagspiller med godt humør også i krevende situasjoner ;
9881372;2018-09-18;Ingeniør- og ikt-fag;Du er kunde ;
9881372;2018-09-18;Ingeniør- og ikt-fag;og løsningsorientert og liker å skape resultater ;
9881372;2018-09-18;Ingeniør- og ikt-fag;Du er kjent med dataprogrammer som Office AutoCAD og NovaPoint ;
9881372;2018-09-18;Ingeniør- og ikt-fag;Det er fordel med kunnskap innen D ;
9881372;2018-09-18;Ingeniør- og ikt-fag;modellering og Smart løsninger ;
9881372;2018-09-18;Ingeniør- og ikt-fag;Du har lyst til å utvikle deg videre innenfor dine interessefelt og denne stillingens fagområde ;
9881372;2018-09-18;Ingeniør- og ikt-fag;Du er som oss opptatt av å finne løsninger som forener teknikk og miljø ;
9881372;2018-09-18;Ingeniør- og ikt-fag;Du snakker og skriver godt norsk ;
9881372;2018-09-18;Ingeniør- og ikt-fag;DETTE KAN VI TILBY ;
9881372;2018-09-18;Ingeniør- og ikt-fag;Et solid fagmiljø med kolleger som dyrker et godt tverrfaglig samarbeid ;
9881372;2018-09-18;Ingeniør- og ikt-fag;Ansvarsfulle utviklende og interessante oppgaver i spennende prosjekter ;
9881372;2018-09-18;Ingeniør- og ikt-fag;Fruktbart samarbeid med øvrige Sweco ;
9881372;2018-09-18;Ingeniør- og ikt-fag;Gode utviklingsmuligheter innen fag ;
9881372;2018-09-18;Ingeniør- og ikt-fag; ledelse o;
9876875;2018-09-11;Kontorarbeid;mellom fjell og flott natur i Ørsta ;
9876875;2018-09-11;Kontorarbeid;Hotellet er en del av ;
9876875;2018-09-11;Kontorarbeid;innenfor reiseliv og Hotellbransjen med flere søsterhotell i regionen ;
9876875;2018-09-11;Kontorarbeid;Vi har en unik beliggenhet i sentrum med en dyktig stab på ca ansatte ;
9876875;2018-09-11;Kontorarbeid;Alle i staben har stor fokus på service innenfor vår restaurant Symra vår lobbybar våre rom og konferanser ;
9876875;2018-09-11;Kontorarbeid;Vi søker en person som ;
9876875;2018-09-11;Kontorarbeid;Vi søker en person som ;
9821089;2018-06-12;Bygg og anlegg;Personalhuset søker sterke og arbeidsvillige ;
9821089;2018-06-12;Bygg og anlegg;Hjelpearbeidere for bygg og anlegg og lignende ;
9821089;2018-06-12;Bygg og anlegg;På vegne av våre kunder i bygg ;
9821089;2018-06-12;Bygg og anlegg;og anleggsbransjen er vi på utkikk etter hjelpearbeidere som kan trå til på kort varsel når våre kunder har behov ;
9821089;2018-06-12;Bygg og anlegg;Det vil være vikariater for både korte og lengre oppdrag ;
9821089;2018-06-12;Bygg og anlegg;Vi er på jakt etter deg som er i fysisk god form og som ikke er redd for å ta i et tak ;
9821089;2018-06-12;Bygg og anlegg;Fysisk arbeid på anlegg eller byggeplass ;
9821089;2018-06-12;Bygg og anlegg;God beherskelse av engelsk eller norsk ;
9821089;2018-06-12;Bygg og anlegg;God fysisk form ;
9821089;2018-06-12;Bygg og anlegg;Førerkort klasse B kan komme godt med men er ikke nødvendig ;
9821089;2018-06-12;Bygg og anlegg;Erfaring fra bygg og anlegg i privat eller jobbsammenheng kan komme godt med men er ikke nødvendig ;
9821089;2018-06-12;Bygg og anlegg;Det er en fordel om du er lett å få tak i Stå ;
9821089;2018-06-12;Bygg og anlegg;vilje og god arbeidsmoral ;
9821089;2018-06-12;Bygg og anlegg;Må være i god fysisk form og gjerne være praktisk anlagt ;
9821089;2018-06-12;Bygg og anlegg;Omgjengelig og samarbeidsvillig ;
9821089;2018-06-12;Bygg og anlegg;Lønn etter tariff ;
9821089;2018-06-12;Bygg og anlegg;Mulighet for forlengelse ;
9821089;2018-06-12;Bygg og anlegg;For å søke stillingen benytter du linken i annonsen eller går inn på http www ;
9821089;2018-06-12;Bygg og anlegg;no under Bodø ;
9821089;2018-06-12;Bygg og anlegg;Dersom du har spørsmål ta kontakt med ;
9722079;2018-02-05;Akademiske yrker;Politidistriktets ledergruppe er under etablering og vi har ledig stilling som namsfogd leder av Felles enhet for sivil rettspleie stedsplassert Grenland ;
9722079;2018-02-05;Akademiske yrker;Leder av Felles enhet for sivil rettspleie inngår i politidistriktets ledergruppe og rapporterer direkte til politimester i politidistrikt ;
9722079;2018-02-05;Akademiske yrker;Som leder av driftsenheten har du overordnet fag ;
