Stilling id;Registrert dato;Yrke grovgruppe;Stillingsbeskrivelse vasket
9903123;2018-10-19;Jordbruk, skogbruk og fiske;Belsvik er et settefiskanlegg for laks basert kun på resirkulering og ligger i Hemne kommune i Trøndelag. Som driftsansvarlig i Belsvik vil du sammen med gode medarbeidere ha en jobb som vil kreve stort engasjement og som vil gi det muligheten til god faglig og personlig utvikling. Stillingsinnhold: -Bistå driftsleder i planlegging og lede driften av anlegget -Motivere og lede medarbeiderne til å oppnå optimal produksjon -Sikre at rutiner og arbeidsoppgaver gjennomføres i h.h.t. prosedyrer og  sine retningslinjer -Delta i det daglige operative arbeidet på anleggetStillingen rapporterer til driftsleder og vil inngå i anleggets ledergruppe Ønskede kvalifikasjoner og ferdigheter: -Fagbrev i akvakultur eller utdannelse innen havbruk / biologi -Erfaring fra havbruksnæringen eller annen relevant erfaring kan kompensere for manglende utdanning -Gode lederegenskaper -Selvgående, beslutningsdyktig og løsningsorientert -Bevist betydningen av HMS, og eget ansvar for ansattes sikkerhet -Du må snakke og skrive norsk flytende Vi tilbyr: -En interessant jobb i et godt kollegialt miljø hvor det er stort fokus på engasjement og resultatoppnåelse -Gode personlige utviklingsmuligheter i ett ledende sjømatskonsern -Konkurransedyktige lønnsbetingelser samt gode pensjons- og forsikringsordninger Nærmere opplysninger om stillingen kan gis av driftsleder , mobil  og produksjonssjef , mobil .Søknadsfrist: 04.11.2018Arbeidsgiver: LerøySted: HellandsjøenBransjer: Fiskeri og oppdrettHentet fra: FINNReferansenummer: Se annonse
9824315;2018-06-14;Serviceyrker og annet arbeid;Kjemi AS er et service- og kompetansefirma innen legionellakontroll og energioptimalisering/vannbehandling. Vi er et selskap i sterk vekst, og opplever stor etterspørsel etter vår kompetanse og service. Vår serviceavdeling består av servicesjef og serviceteknikere som jobber tett sammen og har en sentral rolle i den daglige kontakten med våre kunder innen industri, VVS- og eiendomsselskaper i Norge. Kjemi har i dag 28 medarbeidere og er heleid av nederlandske Kiwa, med 4500 ansatte og virksomhet over store deler av Europa. I Norge er vi søsterselskap til ,  og Kiwa ISO .Har du erfaring med VVS-anlegg, og ønsker nye utfordringer? Er du VVS-ingeniør eller tilsvarende med interesse for tekniske løsninger? Er du kunde- og løsningsorientert? Vi ser etter en person til å lede vår serviceavdeling med serviceteknikere innen legionella, som har mye erfaring med, og sterk interesse for, VVS-anlegg.ARBEIDSOPPGAVERLede og utvikle en operativ strategi som sikrer fornøyde kunderAdministrere serviceavtaler og beregne pris på oppdragIvareta prosjektgjennomføring og ettersalgsaktiviteterVidereutvikling av medarbeiderne og fagområdetBefaringer, og beregning av arbeidsomfangRådgiving og problemløsningLagerstyring og innkjøpVI ØNSKER AT DUHar formell kompetanse innen rørfag (VVS-ingeniør/rørlegger/ventilasjon)Har erfaring med å prise oppdrag og er forretningsorientertHar ledererfaring med personalansvarEr selvstendig, god til å planlegge og har sterk gjennomføringsevneHar god skriftlig og muntlig fremstillingsevneHar erfaring med CRM og digitale arbeidsverktøyHar førerkort klasse BVI TILBYREn variert og spennende jobb i et firma i sterk vekst og utviklingEt uformelt og tverrfaglig arbeidsmiljø med hyggelige menneskerKonkurransedyktige betingelserSøknader vil bli vurdert fortløpende, og stillingen kan bli besatt før søknadsfristen. Interessenter oppfordres derfor til å søke så snart som mulig.Søknadsfrist: 19.07.2018Arbeidsgiver: Kjemi ASSted: OsloBransjer: VVSTiltredelse: SnarestHentet fra: FINNReferansenummer: Se annonse
9926393;2018-11-22;Ingeniør- og ikt-fag;"Aktuelle arbeidsoppgaver
Brukerstøtte overfor kunderHa ansvar for dedikerte kunder på drift og løsningerKursholder for våre programmerRegistrere og konvertere bredbåndsnettOppdatere og vedlikeholde brukerdokumentasjonVære en ressursperson på vår programportefølje
Kvalifikasjoner
Vi søker et er person som har interesse og lyst til å jobbe med nevnte oppgaver. Du må ha gode PC kunnskaper, og gjerne kunnskap om generell drift.
Det er en fordel om du har erfaring med utbygging av fibernett, og har interesse for å jobbe med kart og GIS løsninger.
Personlige egenskaper
Du er en strukturert og utadvendt person, som gjerne er en foroverlent type.
Du ønsker å bidra til kundetilfredshet gjennom god oppfølging og proaktivitet.
Du er ansvarlig og pliktoppfyllende.
Du kan jobbe selvstendig, men ser også fordelen av å inngå i et team.
Du har en god fremtreden på norsk skriftlig og muntlig.
Vi kan tilby
Konkurransedyktige betingelserMuligheter for å påvirke egne arbeidsoppgaverUtfordrende og spennende arbeidsoppgaverGode muligheter for egenutvikling
Arbeidssted sentralt i Oslo vest med kort avstand til bane, buss og tog.
Se annonse"
9701979;2018-01-10;Undervisning;"Vilberg ungdomsskole er en av tre ungdomsskoler i Eidsvoll kommune. Skolen er sentralt plassert nær Eidsvoll sentrum, og er omkranset av Vilberg barnehage, Vilberg skole og Eidsvoll videregående skole. Eidsvollhallen m/svømmebasseng og tilhørende kunstgressbane er nærmeste nabo. Skolen har for tiden ca 340 elever og 55 ansatte, og er i vekst. Nytt skolebygg med plass til over 500 elever vil stå ferdig i 2018/19. 
 Vi har følgende stilinger ledig:
LÆRER - 70 % fast stilling
Fag: Matte, Naturfag og Arbeidslivsfag
LÆRER - 100 % svangerskapsvikariat - 01.04.18 - 31.12.18
Fag: Kunst og håndverk 
Vi ønsker oss søkere med godkjent kompetanse og personlig egnethet til å undervise på ungdomstrinnet. 
Vi håper du vil bli en del av det gode arbeidsmiljøet på Vilberg ungdomsskole, og ønsker deg velkommen som søker.
Arbeidsoppgaver
Undervisning på ungdomstrinnet
Endrings- og utviklingsarbeid
Kvalifikasjoner
Det kreves godkjent pedagogisk utdanning for fast tilsetting i grunnskolen
Gode datakunnskaper
God skriftlig og muntlig fremstillingsevne
Evne til å arbeide strukturert og selvstendig
Relevant erfaring er ønskelig
Personlig egnethet vektlegges
Gode kommunikasjons- og samarbeidsevner
Evne til å inspirere og motivere
Evne til fleksibilitet
Ansvarsbevist og pålitelig
Endring- og omstillingsevne
Vi tilbyr
Samarbeid med faglig dyktige kolleger 
Lønns- og arbeidsvilkår i samsvar med gjeldende lover, forskrifter og avtaler. 
Veiledning og fadderordning for nye lærere
Gode pensjonsordninger
Fri gruppe- og ulykkesforsikring både i jobb og per tiden på fritidFor nærmere opplysninger om skolen - se www.eidsvoll.kommune.no - snarvei: Skoler og SFOMenn oppfordres til å søke.Arbeidstakere ansettes i Eidsvoll kommune på de vilkår som til enhver tid gjelder i lover, reglementer og tariffavtaler.Aktuelle søkere må påregne innkalling til intervju. Ved tilsetting vektlegges det generelle kvalifikasjonsprinsipp, dvs. utdanning, praksis og skikkethet for stillingen.Godkjent politiattest vil bli avkrevd av den som blir tilsatt. Vi oppfordrer alle til å benytte vårt elektroniske rekrutteringsverktøy (Webcruiter) - link ""Søk på stillingen"" øverst til høyre i annonse - da dette er eneste mulighet for å få informasjon om utdanning og erfaring med på våre søkerlisterOpplysninger om søkeren kan bli offentliggjort selv om søkeren har oppfordret om ikke å bli ført opp på søkerlisten. Dersom oppfordringen ikke blir tatt til følge, blir søkeren varslet om dette, jfr. Offentleglova §25.Ønsker kun kontakt med søkere til stilling.
Kontaktinformasjon, Avdelingsleder, 
Arbeidssted
 Eidsvoll
Nøkkelinformasjon: Annonsør:Eidsvoll kommuneRef. nr.:Vikariat, FastAntall stillinger: 2Søknadsfrist: 28.01.2018https://www.webcruiter.no/wcmain/advertviewpublic.aspx?oppdragsnr=&company_id=&culture_id=NB-NO
For elektronisk søknadsskjema:[Klikk her]"
9721582;2018-02-05;Helse, pleie og omsorg;"Sommarvikarar - Helse og psykiatri
Me søkjer:
Sommarvikarar i 80 - 100% stilling innan Helse- og psykiatri frå veke 25 - 33 på arbeidsstadane:
- Psykisk helseteneste, Dagsenter
- Hauatun -  helseteneste
- Ølen legekontor
- Vikedal legekontor
- Fengselshelseteneste
- Etne og Vindafjord legevakt
Kvalifikasjoner
Ved legevakta og fengselshelsetenesta er det behov for sjukepleiar
Fagutdanning som helsefagarbeider, hjelpepleiar , omsorgsarbeidar, sjukepleiar og vernepleiar. Sjukepleiarstudentar og andre helsefagstudentar og elevar er velkomne til å søkje. Også ufaglærte / assistentar kan søkje.
Du må helst ha fylt 18 år. I søknaden må du opplysa om kva eining, tenestestad du helst vil arbeide. Det er ynskjeleg at du gir opp referanse frå evt. anna arbeidsstad i søknaden.
Andre opplysninger
Arbeidstid på legevakta er kl 15.00 - 23.00 måndag - fredag og på helg todelt vakt fra kl. 08.00 - 23.00 .
Hauatun har turnus dag, kveld og natt.
Dagsenter, fengselshelsetenesta og legekontora har arbeidstid 8-15.30
Ved arbeid i barnehage, skule, SFO og einingane helse og omsorg, barnevern- og tilrettelagde tenester skal det og leggast fram godkjend politiattest.
Ved arbeid i barnehage, skule eller helse og omsorg skal det leggast fram godkjend dokumentasjon på tuberkulinkontroll før oppstart i jobb dersom du har budd/opphalde deg i land med høg tuberkuloseførekomst i meir enn 3 mnd. Ta kontakt med helsesøster viss du er i tvil. I tillegg skal personell i helse og omsorg legga fram helseopplysningsskjema i høve til MRSA
Me kan tilby
- Variert arbeid i positivt miljø
- Faglege utfordringar og utvikling som fagperson
- God opplæring og samarbeid med andre
- Rabatt på treningssenter
- Bedriftskunstlag
- Seniorordning
- Tilsetjing på vanlege vilkår
- Fra løna vert trekt 2 % innskot til pensjonsordning
- Vindafjord kommune er IA-bedrift
Lønsvilkår
Løn etter gjeldande tariff og avtaleverk.
Søknad sendes
Vindafjord kommune ber alle våre søkjarar å søkje på stillinga elektronisk. Du kan laste opp attestar og vitnemål som vedlegg i .pdf-format. Om du ikkje har dei elektronisk eller i rett format må dei takast med til intervju. Du kan komme med på offentleg søkjerliste sjølv om du har bede om unntak. Me tek kontakt før eventuell offentleggjering av søkjerliste.
Søknadsfrist 01.03.2018 Utlyst dato 31.01.2018 Vårref 342
Kontaktperson
, konsulent, tlf: , mobil: , 
Anne E. , Sjukepleiar, mobil: , 
, Legevaktssykepleier, 
, Avdelingssjukepleiar,/psykiatrisk sjukepleiar, tlf: , mobil: , 
, psykiatrisk sjukepleiar, mobil: , "
9839321;2018-07-05;Ingeniør- og ikt-fag;Jobbnorge ID: 155362Jobbnorge er i vekst og vi trenger deg!Jobbnorge er en av landets ledende leverandører av rekrutteringsløsninger. Til vårt utviklingsteam på 6 systemutviklere i Bodø søker vi to erfarne og engasjerte fullstack systemutviklere. Du bør ha relevant erfaring fra systemutvikling, men med de rette personlige egenskapene kan du også være aktuell dersom du er nyutdannet kandidat på master-/ bachelornivå.Vår drømmekollegaer engasjert og faglig dyktig med en evne og vilje til å dele sin kunnskaper effektiv, kvalitetsbevisst og får ting gjorter kreativ med gode problemløsningsevnerønsker å lage gode løsninger som en del av et teamVi trenger deg som harhøyere utdanning på høgskole-/universitetsnivå innen IT.lengre erfaring med programmering både backend og frontend.god kompetanse i C, CSS og Javascript baserte rammeverk som AngularJS er et pluss.gode norsk- og engelskkunnskaper, både muntlig og skriftlig.Slik jobber vi:Vi jobber etter Scrum med 3-ukers sprinter og daglig standup.Vi utarbeider oppgaver basert på kunders behov og våre egne ideer.Vi løser utviklingsoppgaver alene, eller sammen, avhengig av oppgaven som skal løses.Vi har fokus på deling av kunnskap med resten av teamet.Vi drifter våre egne applikasjoner og nettsider.Hos oss får duen selvstendig arbeidsdag hvor du har innflytelse på eget arbeid og raskt kan se resultaterspennende utfordringer sammen med dyktige og imøtekommende kollegervokse og utvikle deg - kurs og veiledning etter ønske/behovet svært godt og sosialt arbeidsmiljø, med stor takhøydepremiering for å være i aktivitet og massasje i arbeidstidengode og konkurransedyktige betingelser, forsikrings- og pensjonsordningerVil du være med å styrke vårt team?Er du fremdelse litt i tvil?Ta en prat med vår utviklingssjef  på tlf.  eller send en e-post til   Søknaden sender du elektronisk via link på denne siden (Søk stillingen).Søknader blir behandlet fortløpende.Bodø er i vinden!Bodø har masse spennende å by på!Byen ble kåret til Norges mest attraktive i 2016.Vi har et mangfoldig kulturtilbud og nærhet til naturen, og er samtidig et viktig knutepunkt i nord.Her er generelt masse vær og vind, men vi har de lyseste sommernettene og det vakreste vinterlyset.Les mer om alt som rører seg i Bodø.Introduksjonsvideo av hvordan det er å bo i Bodøhttps://www.youtube.com/watch?v=cARSXMCZ9Z8Se annonsen og søk på stillingen www.jobbnorge.no
9908386;2018-10-27;Helse, pleie og omsorg;"OFFENTLIG GODKJENT SYKEPLEIER
Fast 70 % stilling, ledig ved ortopedisk poliklinikk fra 02.01.19, med 
vakter ved ortopedisk sengeavdeling hver 4. helg.
Ved internt opprykk kan det bli ledig stilling som sykepleier ved ortopedisk sengeavdeling, søker bes derfor opplyse hvis denne stillingen også er av interesse.
Kvalifikasjoner 
-Autorisasjon som sykepleier
-Ønskelig med erfaring fra ortopedi
-Personlig egnethet/skikkethet vektlegges
-Behersker norsk muntlig og skriftlig
-Gode IT kunnskaper
Personlige egenskaper 
-Motivert og læringsvillig 
-Positiv og godt humør 
-Endringsvilje og fleksibilitet
-Stabil og lojal 
-Gode kommunikasjons og samarbeidsevner 
-Systematisk og ryddig 
Vi tilbyr 
-Høyt faglig nivå 
-Faglig og personlig utvikling 
-Kompetanseheving gjennom opplæring, internundervisning og kursdeltakelse
-En arbeidsplass på et attraktivt sykehus i utvikling 
-Et trivelig arbeidsmiljø 
-Faglig og engasjerte medarbeidere 
-Personalbarnehage
For nærmere opplysninger om stillingen kontakt avdelingssjef , telefon: : eller på e-post: 
Søknad med vedlagt CV og attester sendes snarest til  
"
9938548;2018-12-11;Serviceyrker og annet arbeid;"Trondheim eiendom har ledig to faste 100 prosent stillinger som driftsoperatør. 
Trondheim eiendom har ansvaret for bygging, forvaltning, drift, renhold og vedlikehold av kommunens bygninger. Trondheim kommune eier 1 000 000 m2 som består av skoler, barnehager, helsehus, kultur- og idrettsbygg, administrasjonsbygg og boliger. Trondheim eiendom har et brutto driftsbudsjett på 965 millioner kroner, og vi bygger for ca. 1 milliard kroner. Vi er 580 ansatte. 
Vårt mål er å sikre kvaliteten på alle bygninger gjennom planlagt verdibevarende vedlikehold og tidlig innsats. I tillegg er vi på jakt etter gode miljø- og klimavennlige løsninger i alle ledd. Der har driftoperatørene våre en viktig rolle gjennom den kunnskap og kjennskap til bygningene de har. Rollen som driftsoperatør hos oss krever gode IKT-kunnskaper siden teknikken og elektronikken i bygningene er i kraftig utvikling.
Driftsoperatøren er Trondheim eiendoms ansikt utad og det er derfor viktig at du har rett holdninger og motivasjon for denne stillingen. Vi ønsker at du som søker skriver en utfyllende søknad hvor du viser til dine kvalifikasjoner, og beskriver hva du kan tilføre Trondheim eiendom og det samfunnsoppdraget vi har. En god søknad vil være et godt utgangspunkt for invitasjon til intervju. 
Vi har mange kompetente driftsoperatører hos oss, og per i dag er de fleste menn. Vi tror at vi har mye å vinne på en jevnere kjønnsbalanse og oppfordrer derfor kvinner til å søke.
Arbeidsoppgaver
Ansvar for internkontroll på egne bygg
Betjening av byggets tekniske installasjoner
Energibesparende tiltak
Oppfølging av energiforbruk 
Utvendig sommer- og vinterdrift
Avfallshåndtering
Tjenesteleveranse til enhetene ved behov
Kvalifikasjoner
Fagbrev innen håndverksfag/byggdrift
Relevant arbeidserfaring kan kompensere for eventuelt manglende fagbrev
Førerkort klasse B
Du må kunne håndtere digitale verktøy som pc, nettbrett og smarttelefon
Utdanningsretning
Håndverksfag
Utdanningsnivå
Fagskole / Fagbrev (2 år)
Vi ønsker ansatte som er fleksible, selvstendige og bidrar aktivt til fellesskapet
Vi søker deg som har evne til og trives med å håndtere mange henvendelser og uforutsette hendelser
For å fungere i rollen må du være innstilt på og motiveres av å yte god service
Personlig egnethet og motivasjon vil bli vektlagt
Vi tilbyr
Utfordrende arbeidsoppgaver innen fagfeltet
Et godt arbeidsmiljø
Gode pensjonsvilkår
Arbeidstid fra 07:00-15:00, med mulighet for tidsbegrenset tilpassing
Lønn etter sentrale avtaler og Trondheim kommunes lokale avtaler
Topplønn fagarbeider med 16 års ansiennitet 414 200 kroner
Kontaktinformasjon, Områdeleder helsehus, helse- og velferdssentre, 
, Områdeleder boliger, 
Arbeidssted
 Trondheim
Nøkkelinformasjon: Annonsør:Trondheim kommuneRef. nr.:Stillingsbrøk: 100%FastAntall stillinger: 2Søknadsfrist: 02.01.2019https://www.webcruiter.no/wcmain/advertviewpublic.aspx?oppdragsnr=&company_id=&culture_id=NB-NO
For elektronisk søknadsskjema:[Klikk her]"
9762636;2018-03-26;Undervisning;"Med utgangspunkt i den pedagogiske plattformen og anerkjennende praksis skaper vi likeverdig muligheter for alle barna i barnehagene våre. 
Overordnede satsningsområder er språk og helsefremmende barnehager. 
Som ansatt i Alna barnehageenhet får du ta del i et stort fagmiljø, muligheter for utvikling,  og en spennende, utfordrende og lærerik hverdag.
Barnehagen har 4 avdelinger med plass til 51 barn. Vi har 2 avdelinger med barn fra 3-6 år og 2 avdelinger med barn fra 1-3 år. 
Barnehagen jobber mye med språkarbeid og helsefremmende arbeid. 
Stillingene er 100% fast med oppstart etter avtale.
Arbeidsoppgaver
Hovedansvar for planlegging, utførelse og oppfølging av pedagogiske planer for barnegruppa og enkeltbarn.
Ansvar for ledelse av vurderings og dokumentasjonsarbeidet på avdelingen.
Ansvar for å opparbeide, utvikle og ivareta god samhandling og samarbeid med foreldre. 
Være en del av barnehagens pedagogiske lederteam og delta i felles faglig utvikling av denne.
Pådriver i det systematiske språkarbeidet. 
Sørge for individuell oppfølging og pedagogisk veiledning av personalet innenfor eget ansvarsområde. 
Tverrfaglig samarbeid med eksterne instanser som fagsenter, barnevern, PPT.
Er aktiv bidragsyter i å utvikle et godt arbeidsmiljø.
Arbeidsleder for avdelingspersonalet.
Kvalifikasjoner
Godkjent barnehagelærer.
Gode leder- og samhandlingsegenskaper.
God skriftlig og muntlig framstillingsevne.
Utdanningsretning
Lærerutdanninger og utdanninger i pedagogikk
Utdanningsnivå
Høyskole/Universitet/Diplom/BachelorgradCand.Mag.
Ser hvert enkelt barn og har fokus på anerkjennende praksis.
Ser deg selv, og barnehagen som ledd i en lærende organisasjon.
Gode kommunikasjonsevner.
Løsningsorientert og fleksibel.
Ønske om å gjøre en forskjell i barnas hverdag.
Ønske om faglig og personlig utvikling. 
Personlig egnethet vil bli vektlagt.
Språk
Norsk
Vi tilbyr
Enhetlig faglig fokus, mål og retning. 
Felles faglig fora.
Kurs og opplæring i tråd med bydelens satsningsområder.
Fem planleggingsdager, hvorav en er felles for alle. 
Veiledning av nyutdannede barnehagelærere.
Samarbeid med barnehagene i området og bydel.
Mulighet til å lære mer om språkarbeidet og mangfold.
God pensjonsordning i . 
Lønnstrinn 30 - 43.
Arbeidssted
 Oslo
Nøkkelinformasjon: Annonsør:Oslo kommune, Ref. nr.:Stillingsbrøk: 100%Fast stillingSøknadsfrist: 13.04.2018https://www.webcruiter.no/wcmain/advertviewpublic.aspx?oppdragsnr=&company_id=&culture_id=NB-NO
For elektronisk søknadsskjema:[Klikk her]"
9930398;2018-11-28;Kontorarbeid;"Avida er et finansieringsselskap underlagt den svenske Finansinspeksjonens tilsyn. Avida tilbyr moderne finansielle løsninger til foretak gjennom kjøp og belåning av fakturaer, samt forbruksfinansiering og innskudd. Avida har ca. 120 ansatte med virksomhet i Stockholm, Oslo og Helsingfors. Vår forretningsidé er å tilby bedrifter og privatpersoner finansielle tjenester gjennom enkle og moderne løsninger. Vi vil skape fornøyde kunder ved å være innovative , nytenkende , engasjerte og kompetente . Vi har høyt fokus på å ha moderne tekniske løsninger som kommer våre kunder til gode.
Du vil være en del av et kompetent team som er opptatt av å spille hverandre gode og jobbe mot felles mål. Arbeidshverdagen din vil være utfordrende og variert, derfor trenger vi deg som er engasjert og nytenkende!  sine innovative og tekniske løsninger skal du guide kunden i riktig retning!
Du er kundens første møte med Avida og dine arbeidsoppgaver vil i hovedsak være:
Kundeservice -- Saksbehandling - Førinkasso
Arbeidsverktøyet er epost og telefon, derfor må du være flytende i norsk, både muntlig og skriftlig. Vi ser også at du har gode kommunikasjonsevner og kan betjene kunder på engelsk.
Høres dette interessant ut? Send oss en kortfattet søknad og last opp din CV, vitnemål og attester. For spørsmål ta kontakt med : nina.trulsson@toptemp.no
Se annonse"
9733889;2018-02-19;Meglere og konsulenter;"Porsgrunn er en frodig kommune med særlig satsing på kultur og kreativ byutvikling. Det er korte avstander til et godt utvalg av private og offentlige tilbud, samt et levende høyskolemiljø. Det er gode muligheter for friluftsliv med turterreng og sjøen i umiddelbar nærhet.
 har totalansvar for planlegging, investering, drift og vedlikehold av vannforsyning, avløpssystemer, veier, parker og friområder. Driftsbudsjettet er på ca.kr. 130 mill. og et årlig investeringsnivå på. ca. kr. 150 mill.
Virksomheten er inndelt i 3 avdelinger og har totalt 83 årsverk.
Arbeidsoppgaver
Stillingens hovedoppgaver vil bli: 
Ansvar for budsjettering og budsjettoppfølging
Støtte og sikre kvalitet i forbindelse med periodiske avslutninger
Ansvar for periodiske rapporter på resultat  til kommunens styringssystem
Utarbeidelse av resultat- og likviditetsprognoser
Overvåke avvik og iverksette tiltak etter behov
Videreutvikling av rutiner og systemer for å sørge for en effektiv organisasjon
Videreutvikling og effektivisering av økonomi- og rapporteringsrutiner
Utarbeidelse av økonomiske ad-hoc analyser og beslutningsgrunnlag etter behov fra øvrig administrasjon
Gjennomføring av årsavslutning
Dialog med kommunens regnskapsavdeling og revisor
Fakturering og Lønn
Kvalifikasjoner
Høyere utdanning på høyskole- eller universitetsnivå
Minimum 3-5 års erfaring fra tilsvarende stilling
Erfaring med økonomiske analyser og rapportering
Erfaring innenfor selvkostområdene vann, avløp og renovasjon er ønskelig
 bruker
Erfaring med systemene Agresso og Capitech er en fordel
Solide skriftlige og muntlige norskkunnskaper.
Personlige egenskaper
Strukturert, nøyaktig og analytisk med fokus på kvalitet i arbeidet
Gode samarbeidsevner 
Selvstendig og initiativrik - du jobber proaktivt for å identifisere behov for analyser og forbedringer
Høy arbeidskapasitet
God til å planlegge samtidig som du evner å håndtere flere oppgaver samtidig
Åpen for nye utfordringer
Vi tilbyr
Varierte, interessante og utfordrende arbeidsoppgaver
Et hyggelig og faglig sterkt arbeidsmiljø
Gode muligheter for personlig og faglig utvikling
Lønn etter avtale
Fleksitidsavtale
Gode treningsavtaler
Medlemskap i hytteklubb, med mulighet for å leie hytte på fjellet og ved sjøen til gunstige priser
Gode pensjonsordninger
Porsgrunn kommune er en IA-virksomhetGenerelle opplysninger
Porsgrunn kommune ønsker å være representativ for mangfoldet i befolkningen, og vil derfor oppfordre alle kvalifiserte kandidater til å søke hos oss uansett alder, kjønn, seksuell orientering, funksjonshemning, nasjonal eller etnisk bakgrunn.
Iflg. offentlighetslovens § 25 plikter arbeidsgiver å gjøre søkere oppmerksom på at opplysninger om søkeren kan bli offentliggjort selv om søkeren har bedt om å bli unntatt offentlighet. Porsgrunn kommune vil varsle søkere som har bedt om unntakelse fra offentlighet hvis dette ønsket ikke kan imøtekommes.
Kontaktinformasjon
Arbeidssted
 Porsgrunn
Nøkkelinformasjon: Annonsør:Porsgrunn kommuneRef. nr.:Stillingsbrøk: 100%FastAntall stillinger: 1Søknadsfrist: 01.03.2018https://www.webcruiter.no/wcmain/advertviewpublic.aspx?oppdragsnr=&company_id=&culture_id=NB-NO
For elektronisk søknadsskjema:<A href=""https://www.webcruiter.no/w"
9852621;2018-08-07;Industriarbeid;JKS Norge tilbyr fleksible bemannings- og rekrutteringsløsninger som bidrar til våre kunder verdiskapning.Vi inngår i JKS AS, som er Danmarks største bemannings- og rekrutteringsbyrå. Vi etablerer et nettverk av lokale kontorer som alle leverer tjenester med høy kvalitet, vilje og evne til å løse våre kunders behov, samt å gi våre medarbeidere spennende og utviklende stillinger.Mekanikere søkes til spennende og nyskapende El-bil SelskapVår kunde er en stor EL-bil leverandør i Norge og internasjonalt. På vegne av dem søker vi deg som har interesse for å jobbe som bil mekaniker. Dette er en stilling hvor man lærer mye nytt, får brukt seg selv på en god måte, og som man kan ta med seg verdifull kompetanse fra.Har du lyst til å være med å gjøre en forskjell i et spennende og travelt EL-bil prosjekt? Da kan dette være jobben for deg.Vi tilbyr:Varierte oppgaver som mekaniker på Hektiske og interessante dagerBratt læringskurve med faglig utviklingSpennende og attraktiv rolle i verdensledende bedriftKonkurransedyktige betingelserOppstart fortløpendeArbeidsoppgaver:Inspeksjon, reparasjon og vedlikehold av kjøretøy (feilsøk/diagnose, bremser, klima)Utføre inspeksjon av biler før levering til kunderAnvende ulike elektrisk verktøy, samt kalibrere og inspisere utstyrVed behov støtte andre servicesenterKrav til Søker:Fagbrev innen mekanisk eller teknisk fag, samt minimum 2 års relevant erfaring som tekniker.Du kan ha fagbrev som mekaniker innen luftfart, ingeniør, elektriker, skip, kjøretøy etc.Du må ha en ekstra interesse for bilmekanikk.Relevant erfaring kan veie opp for manglende fagbrevEvne til å tilpasse deg raskt i et miljø i konstant endring, der ny teknologi og metoder er hverdagskostUtmerkede samarbeidsegenskaper, og høy grad av lagånd.Trives med et svært høyt arbeidstempo, og mestre flere arbeidsoppgaver samtidigKunne jobbe skift/turnusordningSvært gode kommunikasjonsevner på engelsk og helst skandinavisk, muntlig og skriftligGyldig førerkort klasse BDenne stillingen er en travel og spennende stilling hvor du har sjansen til å lære noe nytt hver dag. Vi håper vi hører fra deg som er mekanisk anlagt, men som også gjerne vil prøve noe nytt.Søknadsfrist snarestBruk søkefunksjonen <<SØK>> i annonsen for å søke eller ring oss i dag for en prat.CV må være på Engelsk. Vi intervjuer fortløpende så ikke vent med å søke. Har du spørsmål om stillingen er det bare å ta kontakt.Vi gleder oss til å høre fra deg.Søknadsfrist: SnarestArbeidsgiver: JKS Norge, avd. BuskerudSted: DrammenBransjer: Bil, kjøretøy og verkstedTiltredelse: SnarestHentet fra: FINNReferansenummer: Se annonse
