Stilling id;Registrert dato;Yrke grovgruppe;Stillingsbeskrivelse vasket
9538527;2017-03-02;Butikk- og salgsarbeid;Stands og dørselger for salg av fisk til private husholdninger, primært dørsalg. Samt noe stands på salgsmesser. Vi søker deg som liker å jobbe direkte med mennesker, liker resultatbasert lønn, er selvgående, samt kan jobbe i team. Da du skal prate med kunder forutsetter vi at du behersker norsk muntlig og skriftelig. Kan også om ønskelig være behjelpelig med oppstart av egen fiskebil da vi leverer fisk og fiskeprodukter til flere fiskebiler over hele sørnorge. Ta kontakt med. på tlf. eller send oss en e. post til.  .  
9536921;2017-02-28;Ledere;. Motiveres du av strategisk lagarbeid og fremtidsrettet samfunns. og næringsutvikling. UTVIKLINGSDIREKTØR i Bodø kommune. Nyskapende. Strategisk. Samarbeidsorientert. I Bodø kommune har vi nå ledig 100. fast stilling som Utviklingsdirektør (kommunaldirektør for Nærings. og utviklingsavdelingen). Bodø er blant landets raskest voksende byer og passerte nylig 50 000 innbyggere. I de siste årene har Bodø fått mye oppmerksomhet både nasjonalt og internasjonalt. Dette skyldes at Bodø kommune er i front når det gjelder utvikling av våre tjenester og tilrettelegging for næringsvirksomhet, og er sentral i gjennomføringen av en rekke ambisiøse utviklingsprosjekter i tett samarbeid med hele byregionen. I 2016 ble vi kåret til Norges mest attraktive by og har høstet anerkjennelse for vårt strategiske planarbeid, boligsosiale arbeid, velferdsteknologi og byutvikling. Bodø ønsker å være en smart og varm by, og kommunen vektlegger digitalisering av offentlige tjenester og utvikling av en rekke smarte løsninger. Samtidig har folkehelse, mangfold, det grønne skiftet, kultur og livskvalitet svært høy prioritet i alt vi gjør. Utviklingsdirektøren er sentral i et målrettet og konstruktivt samspill mellom næringslivet, kunnskapsmiljøene og kommunen. og mellom politikk og kommuneadministrasjon. Ledelse av Nærings. og utviklingsavdelingen mht
9535650;2017-02-26;Kontorarbeid;Er du en person som liker å jobbe selvsendig, yte god sevice og samarbeide med andre kollegaer. Da er det kanskje deg vi ser etter. Arbeidet består i varehåndtering, pakking, ekspedering, ordremottak, enklere logistikk oppgaver, samt renhold og annet forfallent arbeide. Erfaring fra dagligvare handelen en fordel. Gode data kunnskaper, flytende norsk muntlig og skriftlig er en forutsettning. Vi søker ekstrahjelp  Mandag. Tirsdag og Torsdag, Arbeidstid  12 00. 1700. Vi søker  .  . 
9588150;2017-06-01;Ledere;VIC tar markedsandeler og trenger å styrke laget med en regionsleder. Vi leter etter deg som har stort engasjement og som skal bidra til å løfte VIC. butikkene i tråd med mål, strategier og konseptutvikling. Regionsjefens overordnede ansvar er å sørge for at kundene møter dyktige selgere i flotte, veldrevne butikker som samsvarer med kjedens kvalitetskrav. Vi ser etter en dyktig leder som brenner for butikkdrift og har evne til å skape entusiasme hos ansatte i butikkene og øvrige kollegaer. Regionsjefen vi ser etter: er utadvendt, glad og strukturert er god til å delegere og motivere kan dokumentere gode lederegenskaper har erfaring med budsjettering og god tallforståelse er ansvarsfull og ambisiøs er god på butikkdrift har erfaring fra mote. eller tekstilbransjen gjerne erfaring fra liknende rolle. VIC kan tilby: en karriere i Norges ledende merkevarekjede med gode utviklingsmuligheter en variert og spennende arbeidsdag gode betingelser attraktive ansattgoder inkluderende og kompetente kollegaer i et dynamisk arbeidsmiljø. Du liker å arbeide overordnet og se de store linjene, men samtidig har du evne til å dykke ned og veilede på de små detaljene. Du vil ha en rolle i lederteamet og rapporterer til Driftsjef. Arbeidssted er i et prisbelønnet lokale på Sagene i Oslo. Tett oppfølging av våre butikker er viktig, og derfor må reising påregnes. Du vil ha ansvar for butikker over hele Norge. Har du spørsmål om stillingen er du velkommen til å ta kontakt med. eller. i. AS. Sted: Oslo. Lønn: Etter avtale. Ansettelsesforhold: Fast. Hjemmeside.  For elektronisk søknadsskjema: 
9500679;2016-12-15;Reiseliv og transport;Søk en spennende og utfordrende guide jobb som gir erfaring og kompetanse du kan dra nytte av. I hovedsak guiding av gjester som besøker. fra Hurtigruten, på ettermiddag og kveldstid. Det er en fordel om du har eller er under utdanning i historie eller arkeologi. Du må beherske muntlig minimum 2 språk. Tysk, engelsk og norsk talende vil bli foretrukket. Spesifiser i søknad perioder du kan arbeide. Minimumm søknadsperiode er 2 mnd. Du må beherske norsk eller engelsk. kan være behjelpelig med bolig. KUN aktuelle søkere blir kontaktet. 
9541391;2017-03-08;Industriarbeid;. SUNNHORDLAND KRAFTLAG AS (SKL) SØKER. INDUSTRIMEKANIKAR. For teknisk drift og vedlikehaold av kraftproduksjonsanlegga har i avdelingar lokalisert til Matre i Kvinnherad og Litledalen i Etne. Vi tilbyr spennande o utfordrande oppgåver i eit lærerikt og triveleg arbeidsmiljø. For fleire opplysningar kan du ta ikontakt med. på tlf. 975 56 033. Kopi av vitnemål og karakter frå siste termin må vere vedlagt søknaden. Søknad kan sendast.  innan 19. mars 2017. SKL jobbar med fornybar, rein energi. Vasskraft. Fordi det er naturleg og berekraftig. Me forvaltar felles naturressursar og gjev energi attende til lokalsamfunnet. 
9500384;2016-12-15;Industriarbeid;For vår kunde søker vi etter Mekanikere, til engasjement med oppstart i Januar. Arbeidsoppgaver: Montering og teknisk utvikling av testutstyr Komponenttester på roterende utstyr Teknisk support. Ønskede kvalifikasjoner: Fagbrev innen mekaniske fag Erfaring med lignende arbeidsoppgaver Erfaring med og kunnskap om roterende maskineri Trucksertifikat er en fordel Gode samarbeidsevner Høyt fokus på HMS. For mer informasjon, ta kontakt med. .  Folk tilbyr: Langsiktige og gode muligheter hos våre oppdragsgivere Individuell og tilpasset oppfølging under oppdraget God karrieremuligheter innen ulike bransjer Konkurransedyktige betingelser Sponset treningsavtale hos landsdekkende aktør. Sosiale arrangement og hyggelige oppmerksomheter gjennom året. Vi ser muligheter i din kompetanse. . Sted: Ulset. Lønn: Etter avtale. Ansettelsesforhold: Engasjement. Hjemmeside.  For elektronisk søknadsskjema.  Søknadsfrist: snarest. 
9767688;2018-04-05;Butikk- og salgsarbeid;Er du sulten på nye utfordringer innen salg og vil jobbe med en av Norges sterkeste merkevarer. er en del av. , og er franchisegiver til Telenors spennende butikkonsept som er rullet ut over hele landet. Vi er på utkikk etter en deltidsansatt til Telenorbutikken på Hvaltorvet kjøpesenter i Sandefjord. Den aktuelle stillingen er plassert i franchisetagers selskap. Ved å være en del av Telenorbutikken vil du bli en del av et miljø som fokuserer på kundeopplevelse og resultatoppnåelse i en Telecombransje som er i rask utvikling. Ambisjonen er å skape en egen kultur og identitet preget av retail. og franchisekunnskap, kremmerskap, handlingskraft, mye humor, glede, entusiasme og konkurranse. I denne rollen vil du være Telenors ansikt utad og påvirke hvordan kundene opplever en av Norges sterkeste merkevarer. Arbeidsoppgaver.  Salg av abonnement, produkter og tjenester. Servicehåndtering. Delta og bidra i salgsmøter. kjedekonsept og Telenors merkevare. Til enhver tid være oppdatert på abonnement, produkter og tjenester, samt tilbud og aktiviteter. Ta ansvar for et godt arbeidsmiljø. Kvalifikasjoner.  Gode kommunikasjonsegenskaper både muntlig og skriftlig. Interesse for tekniske løsninger og produkter. Erfaring fra salg. og kundeservice. Egenskaper.  Kunde. og salgsfokusert med høy integritet. Utadvendt og positiv med relasjonsbyggende egenskaper. Kreativ og initiativrik kombinert med god forretningsforståelse. Selvstendig og strukturert. Løsningsorientert og evne til å tenke helhetlig. Evne til å takle høyt tempo. Vilje til å stille opp for kunder, kollegaer og arbeidsgiver. Resultatorientert. Vi tilbyr.  Muligheten til å arbeide med det nyeste innen teknologi. Opplæring og kursing. Godt arbeidsmiljø og fleksibilitet. Karrieremuligheter. Har du spørsmål vedrørende stillingen er du velkommen til å kontakte Rådgiver i. eller. . Ønsker du å søke stillingen, vennligst benytt linken 'SØK' til høyre på denne siden. 
9811424;2018-05-30;Helse, pleie og omsorg;. Medarbeiderne i Arbeidsmiljøtjenesten (AMT) har en rådgivende og veiledende rolle innen arbeidsmiljø og. helse, og har spesialkompetanse i arbeidsmedisin arbeidshelse, yrkeshygiene, ergonomi, psykososialt og organisatorisk arbeidsmiljø. AMT har fokus på tverrfaglig og evidensbasert kunnskap innen helsefremmende, forebyggende og reagerende arbeidsmiljøarbeid. Arbeidsmiljøtjenesten har ledig stilling som rådgiver med hovedvekt på fagområdet ergonomi. Systematisk HMS. arbeid. Arbeidsmiljøkartlegging og risikovurdering. Bistå ved omorganiseringer og organisasjonsendringer. Kurs opplæring undervisning innen fagfeltet. Funksjonsvurderinger. Sykefraværsarbeid. Rådgivnings. veiledningsoppgaver på organisasjons. , gruppe. og individnivå. Administrative oppgaver. Norsk autorisasjon som fysioterapeut eller ergoterapeut. Erfaring fra og kompetanse innen systematisk HMS. arbeid. Kompetanse innen arbeidsmiljø og ergonomi. God kjennskap til IA. arbeid og forebygging av sykefravær. Kjennskap til aktuell lovgivning. Kjennskap til støttefunksjoner i arbeidslivet. God skriftlig og muntlig fremstillingsevne. Det er ønskelig at søkeren har erfaring fra BHT, og kjennskap til hvordan offentlige organisasjoner fungerer. Om du har erfaring innen psykososialt og organisatorisk arbeidsmiljø kan dette være en fordel. Medisin Helse Sosialfag. Høyskole Universitet. Utviklingsorientert med helhetsforståelse. Selvstendig og initiativrik. Trygg på å gå inn og stå i komplekse prosesser. Gode samarbeidsevner og evne til å bygge nettverk med mange forskjellige. mennesker på ulike nivå i organisasjonen. Gode formidlings egenskaper. Planmessig og strukturert med god gjennomføringsevne. En utfordrende og utviklende arbeidshverdag i et dyktig og engasjert tverrfaglig team. Inkluderende og støttende kollegaer i et kompetent og profesjonelt arbeidsmiljø Muligheter for å utvikle kompetanse og erfaringer fagspesifikk og tverrfaglig. Mulighet til å bidra i utviklingen av tjenesten. Annet. Tilsetting skjer i henhold til avtaler, lover og regler for ansatte i Tromsø kommune. Lønn etter avtale. 6 mnd. prøvetid. Vi gjør oppmerksom på at søkere kan føres opp på offentlig søkerliste, selv om søkeren har bedt om anonymitet. Dette blir du så fall varslet om. Søkeren bes om å oppgi navn på minst to referanser. Personlig egnethet vektlegges. Kontaktinformasjon. , Leder, (. 47) 958 80811. , Rådgiver, (. 47) 975 11526.  Tromsø. Nøkkelinformasjon.  Ref. nr. For elektronisk søknadsskjema. 
9751572;2018-03-13;Butikk- og salgsarbeid;. Er du den nye selgeren ved.  .  . Motiveres du av den gode salgsopplevelsen. Nå har du mulighet til å bli deltidsansatt ved Narvesen på Metrosenteret.  . Som selger i Narvesen har du arbeidsoppgaver som spenner fra baking og vasking til varehåndtering og mersalg. Men fremfor alt: Hos oss er du fra første dag en av de viktigste brikkene for å gjøre den virkelige sjefen fornøyd altså kunden.  . Hvem er du. Kanskje er du moden for å lokke frem salgsinstinktet ditt for første gang, eller ivrig etter å bygge videre på salgserfaringen du allerede har.  . Uansett kan du være den riktige for jobben, så lenge du er  . effektiv. Du takler stress godt, og liker høyt tempo. . selvstendig. Du trives med å ha ansvar, og finner lett egne løsninger. . glad i mennesker. Du får påfyll i møte med kundene, og bryr deg om hver eneste en. . et ordensmenneske. Du liker å ha det rent og ryddig rundt deg. . stødig i norsk. Du gjør deg forstått både når du skriver og snakker. . positiv. Du er en humørspreder blant kolleger så vel som kunder.  . I Narvesen får du ikke bare kolleger du får venner. Som en del av. , har vi alltid vært opptatt av å bygge en vennlig kultur. Ditt gode humør smitter over på kundene, og vi vet at når de er glade og fornøyde vender de også tilbake. Ja, Narvesen stiller krav til deg som selger, men vi vil også at du skal ha høye forventninger til oss. Søk på stillingen. 
9789656;2018-05-02;Undervisning;". The earliest starting date is July 1, 2018. A completed MSc degree in computer science or mathematics. We will also consider applicants who are in the final phase of their Master studies, but in this case, we require that (a) an ""almost finished"" draft of the Master thesis is attached to the application, (b) that the complete thesis has been handed in at the start of employment, and (c) that the candidate formally completes the Master's degree within one month after employment start. The candidates will have to demonstrate an excellent level of spoken and written English, possess good interpersonal and communication skills, and show the willingness to work as part of an international team. is an equal opportunity employer, and women are particularly encouraged to apply. We offer. Excellent opportunities for "
9743763;2018-03-02;Helse, pleie og omsorg;". Nordseterhjemmet ligger i. like ved Nordseter gård. Det er kort vei til trikk og T. bane. Sykehjemmet har to somatiske avdelinger og en skjermet avdeling. I tillegg har vi dagsenter og trygghetsavdeling. Sykehjemmet har fokus på fagutvikling og kvalitet. Vi har god sykepleiedekning. Vi planlegger å ta i bruk velferdsteknologi, defor ønsker vi søkere med interesse for velferdsteknologi og med digitalkompetanse. Vi jobber med implemtering av ""bedre hverdagsliv"": våre beboere skal fortsette å leve livet slik de gjorde det tidligere. Hver dag teller i arbeidet med våre beboere. Kun elektroniske søknader mottas. Vi søker sykepleiere som ferievikarer. juni. sept. 2018. Utøve stell pleie og omsorg til våre beboere. Sikre at sykepleieroppgaver utføres etter gjeldende prosedyrer. Holde seg oppdatert innen eget fagområde. Veilede og informere beboere, pårørende, og medarbeiderene studenter. Ha høyt fokus på å skape et hjem for våre beboere. Aktivisering av beboere. Offentlig godkjent sykepleier. Bestått norsk nivå C1 C2 nasjonal norskprøve eller tilsvarende muntlig og skriftlig, beherske min. samme nivå under hele ansettelsesperioden. Basiskunnskaper innen IKT. Ønskelig med erfaring i Gerica. Gyldig politiattest må fremlegges ved tiltredelse. Helse. , sosial. og idrettsfag. Høyskole Universitet Diplom BachelorgradCand. Mag. Interesse for geriatri. Være serviceinnstilt og sette beboernes ønsker og behov i fokus. Vise engasjement, redelighet og respekt. Ha gode samarbeidsevner. Personlig egnethet vektlegges. Et aktivt læringsmiljø, med utfordrende og varierte arbeidsoppgaver. Kunnskapsbasert praksis. Aktivt arbeid med Bedre hverdagsliv og Personsentrert omsorg. Dyktige kollegaer med faglig kompetanse. Tverrfaglig samarbeid. Vi gir ekstra god opplæring til nyutdannede sykepleiere. Vi har kompetansegrupper innenfor: ernæring, palliasjon, sår, hygiene,etikk. Gode lønns. , forsikrings. , og pensjonsforhold. www. opf. no. Kontaktinformasjon. , . , .  Oslo. Nøkkelinformasjon.  Ref. nr. For elektronisk søknadsskjema. "
9839711;2018-07-06;Bygg og anlegg;. Oppdragene vil passe godt i kombinasjon med annen rotasjonsjobb der du har lengere perioder med fri. Vi ser etter deg som snakker engelsk og. eller skandinavisk, har fagbrev som stillasarbeider eller stillaskurs §13 17 46c. Har du ledige perioder og ønsker å være tilknyttet vår vikarpool. Legg inn din CV og vi vil kontakte deg innen kort tid. 
9699556;2018-01-08;Serviceyrker og annet arbeid;. AS is a subsidiary company entirely owned by. AS, being responsible for the distribution of the paper edition of Aftenposten and 30 other papers, books, weekly magazines, peer reviewed journals, small parcels and about 56 million advertisements and other attachments per year. The company is part of the Helthjem network. There are about 1000 employees from some 60 nationalities. Turnover in 2016 was about 270 mill. kroner. We are looking for you who wish to work in a fixed position through the night. from 01:00AM to 06:00 AM, Monday through Saturday. The job is distribution of papers, advertisements and other products to our subscribers and customers in the area of Oslo. This is a physically demanding job, often requiring a lot of walking in staircases. The work is carried out under all weather conditions. Therefore, you need to.  be physically healthy and strong. be orderly and structured. dispose of a car. speak Norwegian or English. Car allowance in addition to salary. Please log on to our net site for more information and the application form: http: avisbud. aftenposten. no. or get in touch with our personnel given in this job advertisement. 
9792675;2018-05-04;Undervisning;. One year temporary. 17. 5. MYP Spanish, 17. 5. MYP French. .  1st of August 2018. Essential requirements. with a minimum of 240 ECTS with equivalent specialist tertiary training in French Spanish consisting of at least 60 ECTS. Recognized teacher training certification consisting of at least 60 ECTS. Demonstrable fluency in both written and spoken English. A police clearance letter to be provided before 1 August. Personal attributes as indicated by the IB learner profile. Preferred candidates will also have. Experience teaching at international schools and or training and experience related to teaching within the. community (DP and MYP experience) required. Interest and motivation to work in a high. performing, internationally. minded organization. Closing date for Internal applications.  Wednesday, May 9th at 16:00. Further information. The appointment is subject to the rules governing schools for Norway. Further information, please contact.  .  
9858082;2018-08-15;Reiseliv og transport;. Vi søker en engasjert og faglig dyktig leder for vårt kjøkken og bakeri. Liker du å jobbe med mennesker. Høres det interessant ut å jobbe i spennet mellom å drive attføring med opplæring og veiledning, til å være en profesjonell leverandør av varer og tjenester. I så fall må du lese videre. Trigger tilbyr en rekke produkter og tjenester i våre avdelinger fordelt på Sotra og Askøy. Vi holder til i moderne lokaler og er oppdatert med ny teknologi. Vi leverer til enhver tid produkter av høy kvalitet og til konkurransedyktige priser. Fleksible løsninger og service står i fokus. Trigger har stort fokus på å utvikle produkter og attføringstjenester i samsvar med de behov som er uttrykt i markedet, av NAV og selskapets eiere. Dette er en spennende stilling der den riktige kandidaten vil få mulighet til å drive og utvikle avdelingen sammen med ansatte, samt påvirke både menyvalg og konsept. Du vil lede en avdeling med en arbeidsleder og et team på 15. 20 personer. Avdelingen gir arbeidstrening og tilrettelagt arbeid. Stillingen rapporterer til Daglig leder og vil inngå i selskapets ledergruppe. Dette er en unik mulighet for deg som ønsker en kjøkkenfaglig spennende hverdag i kombinasjon med oppfølging opplæring av personer i arbeidsrettet tiltak. Daglig driftsansvar for kjøkken. og bakeriavdeling, inkludert personalansvar. Sørge for at driften av avdelingen drives etter Trigger sine yrkesetiske retningslinjer og annen relevant lovgivning, bl. a. Mattilsynets krav. Delta i det daglige arbeidet på kjøkkenet og bakeriet. Oppfølging av deltakere i arbeidsrettede tiltak. Salgsarbeid med ansvar for markedsføring og kundekontakt. Innkjøp og kostnadskontroll. Budsjettansvar. Bidra til å skape trivsel på arbeidsplassen for deg, dine kollegaer og kunder. Samarbeid med andre avdelinger i Trigger. Videreutvikling av avdelingen. Ledererfaring og gode lederegenskaper. Beslutningsdyktig, løsningsorientert og selvdrivende. Engasjert og entusiastisk. Nytenkende. Beherske bruk av IKT verktøy. Beherske norsk muntlig og skriftlig. Klasse B sertifikat. Andre forhold.  Krav til fremleggelse av politiattest. Kvalifikasjoner: Fag. Svennebrev. SØK JOBBEN HER. 
9727299;2018-02-10;Industriarbeid;. Vikarkompaniet er et bemanningsselskap med ansatte med mange års fartstid i bemanningsbransjen i Follo og Østfold. Kvalitet og oppfølging er nedfelt i både vår visjon, våre mål og vår arbeidsmåte. Vi har kontor i Varnaveien 27 i Moss og i Sentrumsbygget på Kolbotn. Vi leier ut arbeidskraft og rekrutterer til faste stillinger. På vegne av vår kunde i Moss søker vi etter en dyktig og engasjert biloppretter. Arbeidsoppgaver. Rette opp skader i karosseriet. Skifte og tilpasse deler. Demontere, montere, måle opp og justere bilens karosseri og karosserikomponenter. Tilrettelegge og bearbeide en skadet overflate før lakkering. Kontrollere, feilsøke, skifte og justere komponenter i drivverk, understell, bremser og sikkerhetsanordninger. Ønskede kvalifikasjoner. Fagbrev eller noen år med relevant praksis og erfaring fra biloppretteryrket. Høy faglig kompetanse. Beherske norsk både muntlig og skriftlig. Personlige egenskaper. Du må kunne jobbe planmessig, effektivt og nøyaktig. Selvstendig. Lojal. Bidra til å skape et godt arbeidsmiljø. Vi tilbyr. Gode lønnsbetingelser etter avtale. 5 uker ferie. Bonus ordning. Mulighet for fast for den rette. Mulighet for videreutvikling og bli sertifisert Volvo skadereparatør. Syns du dette høres som noe for deg. Ta kontakt for å høre hva vi kan tilby. 
9861697;2018-08-21;Ledere;. Vi trenger nå en HR Sjef med ambisjoner om å lykkes og som har en sterk interesse for HR som fagfelt. Heimta AS trenger en person som har breddekompetanse og motiveres av både operativt og strategisk arbeid. Vi holder til i store deler av Norge så reisevirksomhet er en del av rollen. Hovedkontoret er på Kolbotn,. Stillingen inngår i den norske ledergruppen. Hovedansvar for lederstøtte og lederutvikling. Videreutvikle og profesjonalisere policies, rekruttering, HR data og systemutvikling. Generelle HR prosesser. Kollektiv og individuell arbeidsrett samt alle ledd i en omstillingsprosess. Organisasjonsutvikling. Lønnsforhandling og samhandling med tillitsvalgte og vernetjenesten. Relevant utdanning på minimum bachelornivå. Minimum 5 års relevant erfaring innen HR faget. Kommersiell og forretningsmessig forståelse. Erfaring fra flere av ovenstående oppgaver med dokumentert resultat. Høyskole Universitet. Du er en sterk og trygg leder som skaper tillit blant lederne og ute i organisasjonen. Du har godt humør, er løsningsorientert og har gjennomføringsevne. Du er imøtekommende og evner å kommunisere i alle ledd. Du trives med utfordringer og krevende oppgaver. Du kommuniserer godt både skriftlig og muntlig. Norsk. En spennende arbeidsplass i sterk vekst. Allsidige og faglig utfordrende arbeidsoppgaver. En sentral rolle med stor innflytelse på selskapets måloppnåelse. Konkurransedyktige betingelser. Vi gleder oss til å høre fra deg. Søknadene vil bli behandlet fortløpende. Klikk på linken i denne annonsen for å sende inn elektronisk søknad. Kontaktinformasjon. , HR Sjef, (. 47).  Trollåsen. Nøkkelinformasjon.  Ref. nr. For elektronisk søknadsskjema. 
9692436;2017-12-21;Serviceyrker og annet arbeid;"Org. nr.  Stillingsident.  Presentasjon av stillingen.  Oslo VO Helsfyr tilbyr norskkurs og opplæring på grunn. og videregående skoles nivå i nye og moderne lokaler på Helsfyr. Vi har rundt 2000 deltagere og 130 ansatte. Det satses på utstrakt bruk av data i opplæringen: pc tettheten er høy, klasserommene har smartboard og nye språklaboratorier står til disposisjon. Vi har klassesett med IPADer til bruk i undervisningen. Alle klasser har sine digitale klasserom. ""Vurdering for læring"" og ""CLIL"" (Content and. ) er godt integrert i klasseromsundervisningen og i organiseringen av denne. Vi har utstrakt lærersamarbeid. Profesjonell undervisningspraksis er beskrevet i skolens kvalitetssystem. Oslo VO Helsfyr har utviklet en egen spesialtilpasset modell for to yrkesfaglige utdanningsprogram. Unikt for disse klassene er at de voksne deltagerne er lærlinger allerede fra VG1. Skolen har derfor tett kontakt med lærestedene. Oslo VO Helsfyr har flere spennende prosjekt under delprogram ""sysselsetting"" i Groruddalssatsingen. Felles både for de spesialtilpassede videregående klassene og prosjektene i Groruddalssatsingen er samarbeid med arbeidsgivere og NAV. De tre voksenopplæringssentrene skal de neste to årene søke nye veier i samarbeidet om å få flere deltagere i introduksjonsprogrammet i jobb etter endt program. I den forbindelse lyser vi ut en midlertidig spesialstilling som språkpraksiskoordinator. Les mer om Oslo VO Heslfyr på https: helsfyr. oslovo. no. Oslo VO Helsfyr: Profesjonell, engasjerende og inkluderende. Du skal samarbeide med NAV og bydeler for å sikre våre deltakeres behov for språkpraksisplasser. Du skal samarbeide med NAV og bydeler om å følge opp arbeidsgivere som har språkpraksisplasser. Du skal sammen med lærere utarbeide gode språkanalyser av de fagområder og bransjer hvor vi har språkpraksisplasser. Du skal sikre arbeidsgivernes forutsetninger for å kunne gjennomføre god språkpraksis. Du skal samarbeide med tilsvarende roller på andre VO. sentra. Du har gjerne utdanning innen språk, pedagogikk og karriereveiledning. Du har gjerne utdanning eller erfaring innen arbeidsmarkedskunnskap. Du har erfaring med utviklingsarbeid og prosjektarbeid. Du har erfaring og ferdigheter som gjør at du kan jobbe både på system. og individnivå. Du har erfaring med, innsikt i og forståelse for arbeid i flerkulturelle miljøer. Du har gjerne undervisningserfaring. Lærerutdanninger og utdanninger i pedagogikk. Høyskole Universitet. Du er opptatt av å oppnå resultater og bidrar til at skolen når sine mål. Du skaper gode relasjoner. Du er god til å samarbeide og til å gjøre andre gode. Du er tålmodig, samtidig som du har ambisjoner på vegne av deltakeren. Du er systematisk og strukturert. Du har godt humør og er opptatt av å skape et positivt arbeidsmiljø. Et hyggelig og faglig godt arbeidsmiljø. En inkluderende og samarbeidende organisasjon. Lønn og arbeidsvilkår som er fastsatt i lov og avtaleverk. Pliktig medlemskap i Statens pensjonskasse. Trimrom for ansatte. Kantine. Lyse og trivelige lokaler. Noe reisevirksomhet må påregnes.  Oslo. Nøkkelinformasjon.  Ref. nr. https: www. w"
9801072;2018-05-16;Akademiske yrker;. Som HR. i Amedia, får du ansvaret for utvalgte mediehus, regioner eller selskaper i vår portefølje, hvor du vil være en strategisk rådgiver og partner for organisasjonen du støtter. Du vil også ha prosessansvar for en eller flere av våre kjerneprosesser. Ansvarsområder. Helhetlig ansvar for samtlige HR leveranser i egen portefølje. Rådgiver og aktiv støtte for ledere i å drive HR prosesser. Sørge for at organisasjonen leverer på definerte HR aktiviteter. Coache og utvikle ledere. Bistå og støtte ledere i arbeidsrettslige spørsmål. Rådgi i restrukturering og endringsarbeid og annen kapasitetsplanlegging. Bidragsyter til videreutvikling av våre HR prosesser. Som person er du. Proaktiv og løsningsorientert med sterk gjennomføringsevne. Trygg i rådgiverrollen og trives best tett på organisasjon og forretning. God til å formidle, og du kommuniserer godt på alle nivåer i organisasjonen. Forretningsorientert og opptatt av å skape dokumenterbare og varige resultater. Opptatt av å forstå problemstillingen og initierer aktiviteter som gir resultater. Tillitsfull og god til å samarbeide, og du skaper lett relasjoner med nye mennesker. Evner å jobbe med strategiske så vel som operative oppgaver i hverdagen. Relevant bakgrunn. Minimum 2. 4 års erfaring i HR relatert arbeid. Ønskelig med tidligere erfaring fra Rekruttering og eller kompetanseutvikling som arbeidsområder. Høyere utdannelse, gjerne innenfor forretningsorienterte fag. God systemkompetanse, gjerne også med bruk av KPI og målemetodikk. Søknadsfrist. 
9848585;2018-07-30;Meglere og konsulenter;. AS er i stadig vekst og vi søker derfor ny. Jobbe aktivt med våre produktområder varmepumper og solvarme. Kundesupport pr telefon og mail. Lage og beregne tilbud og anbud samt oppfølging. Intern og ekstern opplæring av produkter. Dine kvaliteter. Interesse for alternativ energi og fremtidens produkter. Pålitelig, du holder det du lover internt og eksternt. Trygg på deg selv samt tydelig og direkte. Vant til å bruke PC som ditt daglige arbeidsverktøy. Fordel med erfaring fra bransjen eller utdannelse innenfor VVS. faget med. varmetekniske produkter. Vi kan tilby deg. Du blir en del av et høyt faglig og sosialt miljø. Du får god opplæring innenfor vårt produktsortiment. Du får jobbe med fremtidens produkter. Du får jobbe opp mot konsernet vedrørende nye produkter. Du får gode lønns. og forsikringsordninger. Kvinner oppfordres til å søke. Din søknad med CV merkes Teknisk inneselger og sendes til. eller pr. post. senest den 24. august 2018. Søknadsfrist. 
9858551;2018-08-16;Ingeniør- og ikt-fag;. AutoStore søker. AutoStore er i god vekst og har en spennende fremtid i møte. Med gode utviklingsbudsjett og store ambisjoner, er de godt i gang med videreutviklingen av sine systemer. I den anledning ønsker selskapet nå å ansette en. ANSVAR OG ARBEIDSOPPGAVER. Utvikling, testing og eksperimentering. Oppfølging og vedlikehold av eksisterende produkter. Deltakelse i prosjekter på tvers i utviklingsavdelingen. Dokumentasjon. Erfaring og fagkunnskap innen utvikling av sanntidssystem. Erfaring med nettverk. og radiokommunikasjon. Erfaring med C. og Qt. Flytende i engelsk, skriftlig og muntlig. Nyutdannede med sterk fagkompetanse vurderes. Genuin interesse for faget. Gode samarbeidsevner. Strukturert og nøyaktig. Nysgjerrig og lærevillig. Vi tilbyr en kreativ, trygg og solid arbeidsplass i en virksomhet i sterk vekst. Vi tilbyr konkurransedyktige lønnsbetingelser og ordnede arbeidsforhold, samt gode muligheter for karriereutvikling. Du vil bli en del av et unikt, spennende og kompetent fag. og utviklingsmiljø i AutoStore. Arbeidssted er ved vårt hovedkontor i. Vis din interesse for stillingen ved å registrere din CV og søknad snarest via annonselenken. Attester og vitnemål vedlegges søknad. Alle henvendelser behandles konfidensielt. også overfor oppdragsgiver i innledende fase dersom det er ønskelig. Søknadsfrist. 
